,GR,RO,RS,TR,MK,sum
2023-12-01 01:00:00+00:00,250.0,1.0,216.0,36.0,166.0,669.0
2023-12-01 02:00:00+00:00,291.0,0.0,160.0,38.0,154.0,643.0
2023-12-01 03:00:00+00:00,275.0,0.0,106.0,42.0,126.0,549.0
2023-12-01 04:00:00+00:00,293.0,0.0,4.0,110.0,106.0,513.0
2023-12-01 05:00:00+00:00,189.0,0.0,0.0,19.0,81.0,289.0
2023-12-01 06:00:00+00:00,0.0,2.0,70.0,2.0,1.0,75.0
2023-12-01 07:00:00+00:00,0.0,30.0,137.0,4.0,34.0,205.0
2023-12-01 08:00:00+00:00,0.0,115.0,159.0,81.0,27.0,382.0
2023-12-01 09:00:00+00:00,0.0,344.0,248.0,42.0,51.0,685.0
2023-12-01 10:00:00+00:00,0.0,309.0,215.0,78.0,23.0,625.0
2023-12-01 11:00:00+00:00,0.0,349.0,200.0,89.0,23.0,661.0
2023-12-01 12:00:00+00:00,0.0,312.0,163.0,89.0,26.0,590.0
2023-12-01 13:00:00+00:00,0.0,268.0,129.0,2.0,8.0,407.0
2023-12-01 14:00:00+00:00,0.0,298.0,92.0,0.0,0.0,390.0
2023-12-01 15:00:00+00:00,0.0,508.0,187.0,0.0,1.0,696.0
2023-12-01 16:00:00+00:00,0.0,512.0,180.0,0.0,0.0,692.0
2023-12-01 17:00:00+00:00,0.0,319.0,149.0,0.0,0.0,468.0
2023-12-01 18:00:00+00:00,0.0,263.0,149.0,0.0,1.0,413.0
2023-12-01 19:00:00+00:00,0.0,89.0,97.0,2.0,14.0,202.0
2023-12-01 20:00:00+00:00,3.0,9.0,128.0,7.0,82.0,229.0
2023-12-01 21:00:00+00:00,164.0,0.0,157.0,17.0,154.0,492.0
2023-12-01 22:00:00+00:00,174.0,14.0,224.0,22.0,179.0,613.0
2023-12-01 23:00:00+00:00,270.0,0.0,280.0,34.0,249.0,833.0
2023-12-02 00:00:00+00:00,274.0,7.0,237.0,51.0,231.0,800.0
2023-12-02 01:00:00+00:00,228.0,107.0,224.0,60.0,184.0,803.0
2023-12-02 02:00:00+00:00,198.0,115.0,199.0,70.0,158.0,740.0
2023-12-02 03:00:00+00:00,243.0,78.0,140.0,83.0,154.0,698.0
2023-12-02 04:00:00+00:00,174.0,122.0,157.0,46.0,153.0,652.0
2023-12-02 05:00:00+00:00,204.0,40.0,149.0,52.0,166.0,611.0
2023-12-02 06:00:00+00:00,123.0,124.0,138.0,22.0,137.0,544.0
2023-12-02 07:00:00+00:00,14.0,202.0,171.0,11.0,98.0,496.0
2023-12-02 08:00:00+00:00,1.0,317.0,252.0,5.0,109.0,684.0
2023-12-02 09:00:00+00:00,4.0,297.0,247.0,61.0,106.0,715.0
2023-12-02 10:00:00+00:00,1.0,333.0,236.0,121.0,90.0,781.0
2023-12-02 11:00:00+00:00,0.0,430.0,288.0,60.0,54.0,832.0
2023-12-02 12:00:00+00:00,0.0,457.0,245.0,84.0,26.0,812.0
2023-12-02 13:00:00+00:00,0.0,407.0,196.0,7.0,42.0,652.0
2023-12-02 14:00:00+00:00,0.0,589.0,155.0,1.0,0.0,745.0
2023-12-02 15:00:00+00:00,0.0,634.0,211.0,0.0,0.0,845.0
2023-12-02 16:00:00+00:00,0.0,433.0,219.0,1.0,12.0,665.0
2023-12-02 17:00:00+00:00,0.0,284.0,204.0,0.0,23.0,511.0
2023-12-02 18:00:00+00:00,0.0,189.0,192.0,2.0,48.0,431.0
2023-12-02 19:00:00+00:00,0.0,146.0,204.0,4.0,92.0,446.0
2023-12-02 20:00:00+00:00,40.0,31.0,226.0,10.0,142.0,449.0
2023-12-02 21:00:00+00:00,171.0,23.0,264.0,45.0,204.0,707.0
2023-12-02 22:00:00+00:00,272.0,15.0,345.0,82.0,260.0,974.0
2023-12-02 23:00:00+00:00,349.0,30.0,383.0,57.0,279.0,1098.0
2023-12-03 00:00:00+00:00,456.0,19.0,368.0,125.0,293.0,1261.0
2023-12-03 01:00:00+00:00,417.0,44.0,330.0,93.0,261.0,1145.0
2023-12-03 02:00:00+00:00,444.0,7.0,257.0,290.0,238.0,1236.0
2023-12-03 03:00:00+00:00,461.0,0.0,201.0,281.0,234.0,1177.0
2023-12-03 04:00:00+00:00,469.0,0.0,196.0,80.0,254.0,999.0
2023-12-03 05:00:00+00:00,370.0,0.0,192.0,72.0,235.0,869.0
2023-12-03 06:00:00+00:00,200.0,0.0,179.0,20.0,180.0,579.0
2023-12-03 07:00:00+00:00,129.0,1.0,206.0,7.0,174.0,517.0
2023-12-03 08:00:00+00:00,77.0,6.0,171.0,2.0,149.0,405.0
2023-12-03 09:00:00+00:00,14.0,73.0,176.0,5.0,131.0,399.0
2023-12-03 10:00:00+00:00,7.0,62.0,112.0,0.0,112.0,293.0
2023-12-03 11:00:00+00:00,81.0,21.0,60.0,3.0,130.0,295.0
2023-12-03 12:00:00+00:00,170.0,0.0,6.0,14.0,149.0,339.0
2023-12-03 13:00:00+00:00,230.0,0.0,39.0,9.0,170.0,448.0
2023-12-03 14:00:00+00:00,142.0,0.0,17.0,6.0,114.0,279.0
2023-12-03 15:00:00+00:00,0.0,4.0,26.0,2.0,22.0,54.0
2023-12-03 16:00:00+00:00,84.0,44.0,190.0,5.0,135.0,458.0
2023-12-03 17:00:00+00:00,97.0,27.0,217.0,8.0,146.0,495.0
2023-12-03 18:00:00+00:00,183.0,2.0,186.0,12.0,171.0,554.0
2023-12-03 19:00:00+00:00,243.0,0.0,81.0,16.0,166.0,506.0
2023-12-03 20:00:00+00:00,239.0,0.0,136.0,34.0,171.0,580.0
2023-12-03 21:00:00+00:00,374.0,0.0,193.0,59.0,239.0,865.0
2023-12-03 22:00:00+00:00,495.0,0.0,196.0,113.0,302.0,1106.0
2023-12-03 23:00:00+00:00,453.0,0.0,244.0,67.0,302.0,1066.0
2023-12-04 00:00:00+00:00,458.0,0.0,246.0,42.0,288.0,1034.0
2023-12-04 01:00:00+00:00,398.0,2.0,223.0,32.0,257.0,912.0
2023-12-04 02:00:00+00:00,380.0,7.0,166.0,19.0,235.0,807.0
2023-12-04 03:00:00+00:00,392.0,1.0,83.0,30.0,214.0,720.0
2023-12-04 04:00:00+00:00,298.0,0.0,0.0,12.0,152.0,462.0
2023-12-04 05:00:00+00:00,43.0,18.0,0.0,14.0,26.0,101.0
2023-12-04 06:00:00+00:00,0.0,465.0,15.0,0.0,0.0,480.0
2023-12-04 07:00:00+00:00,0.0,594.0,66.0,0.0,0.0,660.0
2023-12-04 08:00:00+00:00,0.0,673.0,154.0,0.0,0.0,827.0
2023-12-04 09:00:00+00:00,0.0,632.0,154.0,0.0,0.0,786.0
2023-12-04 10:00:00+00:00,0.0,896.0,157.0,0.0,0.0,1053.0
2023-12-04 11:00:00+00:00,0.0,881.0,74.0,0.0,0.0,955.0
2023-12-04 12:00:00+00:00,0.0,785.0,106.0,0.0,0.0,891.0
2023-12-04 13:00:00+00:00,0.0,686.0,33.0,0.0,0.0,719.0
2023-12-04 14:00:00+00:00,0.0,539.0,0.0,0.0,0.0,539.0
2023-12-04 15:00:00+00:00,0.0,608.0,0.0,0.0,0.0,608.0
2023-12-04 16:00:00+00:00,0.0,503.0,28.0,0.0,0.0,531.0
2023-12-04 17:00:00+00:00,0.0,448.0,33.0,1.0,0.0,482.0
2023-12-04 18:00:00+00:00,0.0,275.0,0.0,0.0,0.0,275.0
2023-12-04 19:00:00+00:00,0.0,2.0,0.0,0.0,0.0,2.0
2023-12-04 20:00:00+00:00,1.0,1.0,0.0,3.0,2.0,7.0
2023-12-04 21:00:00+00:00,81.0,0.0,0.0,6.0,73.0,160.0
2023-12-04 22:00:00+00:00,311.0,0.0,0.0,30.0,178.0,519.0
2023-12-04 23:00:00+00:00,246.0,0.0,113.0,7.0,197.0,563.0
2023-12-05 00:00:00+00:00,308.0,0.0,93.0,24.0,198.0,623.0
2023-12-05 01:00:00+00:00,308.0,0.0,109.0,10.0,190.0,617.0
2023-12-05 02:00:00+00:00,300.0,0.0,87.0,9.0,175.0,571.0
2023-12-05 03:00:00+00:00,329.0,0.0,18.0,19.0,161.0,527.0
2023-12-05 04:00:00+00:00,245.0,0.0,0.0,15.0,104.0,364.0
2023-12-05 05:00:00+00:00,69.0,1.0,0.0,11.0,6.0,87.0
2023-12-05 06:00:00+00:00,0.0,135.0,0.0,0.0,0.0,135.0
2023-12-05 07:00:00+00:00,0.0,210.0,42.0,0.0,0.0,252.0
2023-12-05 08:00:00+00:00,0.0,229.0,71.0,0.0,2.0,302.0
2023-12-05 09:00:00+00:00,0.0,188.0,60.0,1.0,3.0,252.0
2023-12-05 10:00:00+00:00,0.0,187.0,73.0,0.0,10.0,270.0
2023-12-05 11:00:00+00:00,0.0,167.0,39.0,0.0,2.0,208.0
2023-12-05 12:00:00+00:00,0.0,128.0,9.0,0.0,0.0,137.0
2023-12-05 13:00:00+00:00,0.0,101.0,0.0,0.0,0.0,101.0
2023-12-05 14:00:00+00:00,0.0,116.0,0.0,0.0,0.0,116.0
2023-12-05 15:00:00+00:00,1.0,158.0,0.0,1.0,14.0,174.0
2023-12-05 16:00:00+00:00,16.0,132.0,21.0,1.0,43.0,213.0
2023-12-05 17:00:00+00:00,2.0,154.0,7.0,0.0,26.0,189.0
2023-12-05 18:00:00+00:00,0.0,243.0,12.0,0.0,10.0,265.0
2023-12-05 19:00:00+00:00,4.0,77.0,0.0,2.0,24.0,107.0
2023-12-05 20:00:00+00:00,8.0,0.0,0.0,3.0,12.0,23.0
2023-12-05 21:00:00+00:00,184.0,0.0,0.0,7.0,89.0,280.0
2023-12-05 22:00:00+00:00,337.0,0.0,0.0,30.0,146.0,513.0
2023-12-05 23:00:00+00:00,397.0,0.0,36.0,37.0,192.0,662.0
2023-12-06 00:00:00+00:00,417.0,0.0,48.0,36.0,200.0,701.0
2023-12-06 01:00:00+00:00,384.0,0.0,52.0,23.0,181.0,640.0
2023-12-06 02:00:00+00:00,387.0,0.0,44.0,17.0,190.0,638.0
2023-12-06 03:00:00+00:00,351.0,0.0,11.0,10.0,183.0,555.0
2023-12-06 04:00:00+00:00,256.0,0.0,0.0,13.0,108.0,377.0
2023-12-06 05:00:00+00:00,34.0,6.0,0.0,11.0,9.0,60.0
2023-12-06 06:00:00+00:00,0.0,616.0,0.0,0.0,0.0,616.0
2023-12-06 07:00:00+00:00,0.0,664.0,0.0,0.0,0.0,664.0
2023-12-06 08:00:00+00:00,0.0,512.0,17.0,0.0,2.0,531.0
2023-12-06 09:00:00+00:00,0.0,372.0,47.0,0.0,4.0,423.0
2023-12-06 10:00:00+00:00,0.0,440.0,67.0,0.0,3.0,510.0
2023-12-06 11:00:00+00:00,0.0,393.0,86.0,0.0,0.0,479.0
2023-12-06 12:00:00+00:00,0.0,365.0,85.0,0.0,0.0,450.0
2023-12-06 13:00:00+00:00,0.0,297.0,74.0,0.0,0.0,371.0
2023-12-06 14:00:00+00:00,0.0,342.0,121.0,0.0,0.0,463.0
2023-12-06 15:00:00+00:00,0.0,297.0,200.0,0.0,13.0,510.0
2023-12-06 16:00:00+00:00,0.0,344.0,254.0,0.0,2.0,600.0
2023-12-06 17:00:00+00:00,0.0,432.0,292.0,0.0,10.0,734.0
2023-12-06 18:00:00+00:00,0.0,327.0,289.0,1.0,70.0,687.0
2023-12-06 19:00:00+00:00,2.0,167.0,218.0,5.0,66.0,458.0
2023-12-06 20:00:00+00:00,164.0,1.0,134.0,20.0,117.0,436.0
2023-12-06 21:00:00+00:00,392.0,0.0,111.0,82.0,196.0,781.0
2023-12-06 22:00:00+00:00,435.0,0.0,144.0,75.0,218.0,872.0
2023-12-06 23:00:00+00:00,559.0,0.0,209.0,71.0,274.0,1113.0
2023-12-07 00:00:00+00:00,641.0,0.0,195.0,89.0,290.0,1215.0
2023-12-07 01:00:00+00:00,612.0,0.0,197.0,85.0,273.0,1167.0
2023-12-07 02:00:00+00:00,618.0,0.0,180.0,87.0,270.0,1155.0
2023-12-07 03:00:00+00:00,633.0,0.0,121.0,67.0,259.0,1080.0
2023-12-07 04:00:00+00:00,509.0,0.0,0.0,63.0,178.0,750.0
2023-12-07 05:00:00+00:00,255.0,2.0,0.0,17.0,86.0,360.0
2023-12-07 06:00:00+00:00,0.0,283.0,81.0,2.0,0.0,366.0
2023-12-07 07:00:00+00:00,0.0,404.0,109.0,1.0,0.0,514.0
2023-12-07 08:00:00+00:00,0.0,574.0,139.0,0.0,0.0,713.0
2023-12-07 09:00:00+00:00,0.0,680.0,87.0,0.0,0.0,767.0
2023-12-07 10:00:00+00:00,0.0,712.0,94.0,0.0,0.0,806.0
2023-12-07 11:00:00+00:00,0.0,659.0,49.0,0.0,0.0,708.0
2023-12-07 12:00:00+00:00,0.0,548.0,8.0,0.0,0.0,556.0
2023-12-07 13:00:00+00:00,0.0,411.0,0.0,0.0,0.0,411.0
2023-12-07 14:00:00+00:00,0.0,456.0,0.0,0.0,0.0,456.0
2023-12-07 15:00:00+00:00,116.0,102.0,16.0,2.0,60.0,296.0
2023-12-07 16:00:00+00:00,214.0,34.0,34.0,7.0,111.0,400.0
2023-12-07 17:00:00+00:00,222.0,24.0,0.0,8.0,118.0,372.0
2023-12-07 18:00:00+00:00,130.0,67.0,0.0,4.0,97.0,298.0
2023-12-07 19:00:00+00:00,33.0,3.0,0.0,2.0,54.0,92.0
2023-12-07 20:00:00+00:00,232.0,0.0,0.0,12.0,126.0,370.0
2023-12-07 21:00:00+00:00,222.0,0.0,0.0,9.0,181.0,412.0
2023-12-07 22:00:00+00:00,259.0,0.0,0.0,14.0,202.0,475.0
2023-12-07 23:00:00+00:00,420.0,0.0,147.0,19.0,266.0,852.0
2023-12-08 00:00:00+00:00,421.0,0.0,187.0,18.0,262.0,888.0
2023-12-08 01:00:00+00:00,341.0,0.0,209.0,18.0,228.0,796.0
2023-12-08 02:00:00+00:00,355.0,0.0,192.0,17.0,222.0,786.0
2023-12-08 03:00:00+00:00,308.0,0.0,151.0,13.0,188.0,660.0
2023-12-08 04:00:00+00:00,181.0,0.0,34.0,3.0,103.0,321.0
2023-12-08 05:00:00+00:00,3.0,0.0,2.0,0.0,3.0,8.0
2023-12-08 06:00:00+00:00,0.0,138.0,0.0,0.0,0.0,138.0
2023-12-08 07:00:00+00:00,0.0,336.0,17.0,0.0,0.0,353.0
2023-12-08 08:00:00+00:00,0.0,494.0,86.0,0.0,0.0,580.0
2023-12-08 09:00:00+00:00,0.0,289.0,42.0,0.0,0.0,331.0
2023-12-08 10:00:00+00:00,0.0,290.0,73.0,0.0,0.0,363.0
2023-12-08 11:00:00+00:00,0.0,491.0,166.0,0.0,0.0,657.0
2023-12-08 12:00:00+00:00,0.0,273.0,83.0,0.0,0.0,356.0
2023-12-08 13:00:00+00:00,0.0,130.0,28.0,0.0,0.0,158.0
2023-12-08 14:00:00+00:00,0.0,135.0,21.0,0.0,0.0,156.0
2023-12-08 15:00:00+00:00,0.0,202.0,111.0,0.0,1.0,314.0
2023-12-08 16:00:00+00:00,0.0,87.0,90.0,2.0,28.0,207.0
2023-12-08 17:00:00+00:00,0.0,0.0,2.0,0.0,2.0,4.0
2023-12-08 18:00:00+00:00,0.0,0.0,0.0,4.0,17.0,21.0
2023-12-08 19:00:00+00:00,32.0,0.0,12.0,9.0,58.0,111.0
2023-12-08 20:00:00+00:00,253.0,0.0,47.0,21.0,162.0,483.0
2023-12-08 21:00:00+00:00,388.0,0.0,102.0,47.0,249.0,786.0
2023-12-08 22:00:00+00:00,467.0,0.0,142.0,56.0,282.0,947.0
2023-12-08 23:00:00+00:00,561.0,0.0,123.0,66.0,307.0,1057.0
2023-12-09 00:00:00+00:00,602.0,0.0,169.0,87.0,314.0,1172.0
2023-12-09 01:00:00+00:00,519.0,0.0,162.0,86.0,280.0,1047.0
2023-12-09 02:00:00+00:00,519.0,0.0,147.0,66.0,266.0,998.0
2023-12-09 03:00:00+00:00,548.0,0.0,112.0,66.0,265.0,991.0
2023-12-09 04:00:00+00:00,460.0,0.0,59.0,41.0,222.0,782.0
2023-12-09 05:00:00+00:00,389.0,0.0,19.0,42.0,193.0,643.0
2023-12-09 06:00:00+00:00,242.0,0.0,37.0,10.0,134.0,423.0
2023-12-09 07:00:00+00:00,138.0,1.0,140.0,4.0,122.0,405.0
2023-12-09 08:00:00+00:00,12.0,75.0,191.0,0.0,86.0,364.0
2023-12-09 09:00:00+00:00,8.0,81.0,202.0,2.0,99.0,392.0
2023-12-09 10:00:00+00:00,13.0,90.0,218.0,0.0,97.0,418.0
2023-12-09 11:00:00+00:00,87.0,69.0,186.0,5.0,106.0,453.0
2023-12-09 12:00:00+00:00,95.0,10.0,122.0,2.0,106.0,335.0
2023-12-09 13:00:00+00:00,26.0,23.0,22.0,2.0,35.0,108.0
2023-12-09 14:00:00+00:00,55.0,0.0,0.0,2.0,16.0,73.0
2023-12-09 15:00:00+00:00,190.0,0.0,3.0,10.0,83.0,286.0
2023-12-09 16:00:00+00:00,391.0,0.0,27.0,18.0,195.0,631.0
2023-12-09 17:00:00+00:00,392.0,0.0,2.0,16.0,180.0,590.0
2023-12-09 18:00:00+00:00,504.0,0.0,0.0,66.0,198.0,768.0
2023-12-09 19:00:00+00:00,377.0,0.0,0.0,41.0,126.0,544.0
2023-12-09 20:00:00+00:00,474.0,0.0,0.0,54.0,165.0,693.0
2023-12-09 21:00:00+00:00,525.0,0.0,0.0,90.0,242.0,857.0
2023-12-09 22:00:00+00:00,548.0,0.0,0.0,226.0,249.0,1023.0
2023-12-09 23:00:00+00:00,573.0,0.0,0.0,208.0,266.0,1047.0
2023-12-10 00:00:00+00:00,576.0,0.0,0.0,210.0,232.0,1018.0
2023-12-10 01:00:00+00:00,581.0,0.0,0.0,255.0,205.0,1041.0
2023-12-10 02:00:00+00:00,554.0,0.0,0.0,274.0,186.0,1014.0
2023-12-10 03:00:00+00:00,542.0,0.0,0.0,268.0,177.0,987.0
2023-12-10 04:00:00+00:00,533.0,0.0,0.0,218.0,182.0,933.0
2023-12-10 05:00:00+00:00,508.0,0.0,0.0,125.0,194.0,827.0
2023-12-10 06:00:00+00:00,564.0,0.0,106.0,169.0,254.0,1093.0
2023-12-10 07:00:00+00:00,422.0,0.0,206.0,48.0,238.0,914.0
2023-12-10 08:00:00+00:00,308.0,0.0,266.0,14.0,211.0,799.0
2023-12-10 09:00:00+00:00,383.0,0.0,277.0,32.0,238.0,930.0
2023-12-10 10:00:00+00:00,451.0,0.0,255.0,58.0,253.0,1017.0
2023-12-10 11:00:00+00:00,477.0,0.0,209.0,55.0,254.0,995.0
2023-12-10 12:00:00+00:00,503.0,0.0,121.0,37.0,251.0,912.0
2023-12-10 13:00:00+00:00,421.0,0.0,46.0,17.0,196.0,680.0
2023-12-10 14:00:00+00:00,343.0,0.0,0.0,9.0,120.0,472.0
2023-12-10 15:00:00+00:00,216.0,1.0,1.0,6.0,113.0,337.0
2023-12-10 16:00:00+00:00,200.0,0.0,1.0,6.0,110.0,317.0
2023-12-10 17:00:00+00:00,245.0,0.0,0.0,3.0,122.0,370.0
2023-12-10 18:00:00+00:00,299.0,0.0,1.0,9.0,132.0,441.0
2023-12-10 19:00:00+00:00,373.0,0.0,0.0,22.0,162.0,557.0
2023-12-10 20:00:00+00:00,357.0,0.0,0.0,30.0,144.0,531.0
2023-12-10 21:00:00+00:00,494.0,0.0,1.0,52.0,218.0,765.0
2023-12-10 22:00:00+00:00,576.0,0.0,2.0,119.0,252.0,949.0
2023-12-10 23:00:00+00:00,604.0,0.0,1.0,150.0,284.0,1039.0
2023-12-11 00:00:00+00:00,644.0,0.0,0.0,193.0,278.0,1115.0
2023-12-11 01:00:00+00:00,642.0,0.0,0.0,189.0,271.0,1102.0
2023-12-11 02:00:00+00:00,610.0,0.0,0.0,174.0,250.0,1034.0
2023-12-11 03:00:00+00:00,565.0,0.0,0.0,130.0,221.0,916.0
2023-12-11 04:00:00+00:00,380.0,0.0,0.0,28.0,139.0,547.0
2023-12-11 05:00:00+00:00,41.0,0.0,0.0,0.0,6.0,47.0
2023-12-11 06:00:00+00:00,0.0,50.0,0.0,2.0,0.0,52.0
2023-12-11 07:00:00+00:00,0.0,454.0,1.0,0.0,0.0,455.0
2023-12-11 08:00:00+00:00,0.0,716.0,18.0,1.0,0.0,735.0
2023-12-11 09:00:00+00:00,0.0,539.0,61.0,0.0,0.0,600.0
2023-12-11 10:00:00+00:00,0.0,499.0,93.0,0.0,1.0,593.0
2023-12-11 11:00:00+00:00,0.0,508.0,36.0,1.0,1.0,546.0
2023-12-11 12:00:00+00:00,0.0,484.0,5.0,0.0,0.0,489.0
2023-12-11 13:00:00+00:00,0.0,250.0,0.0,0.0,0.0,250.0
2023-12-11 14:00:00+00:00,0.0,102.0,0.0,0.0,0.0,102.0
2023-12-11 15:00:00+00:00,0.0,217.0,0.0,0.0,1.0,218.0
2023-12-11 16:00:00+00:00,30.0,4.0,0.0,1.0,4.0,39.0
2023-12-11 17:00:00+00:00,112.0,0.0,0.0,2.0,32.0,146.0
2023-12-11 18:00:00+00:00,50.0,2.0,0.0,2.0,12.0,66.0
2023-12-11 19:00:00+00:00,27.0,0.0,0.0,2.0,0.0,29.0
2023-12-11 20:00:00+00:00,257.0,0.0,0.0,13.0,89.0,359.0
2023-12-11 21:00:00+00:00,513.0,0.0,0.0,41.0,214.0,768.0
2023-12-11 22:00:00+00:00,516.0,0.0,0.0,60.0,245.0,821.0
2023-12-11 23:00:00+00:00,540.0,0.0,1.0,57.0,250.0,848.0
2023-12-12 00:00:00+00:00,568.0,0.0,0.0,54.0,250.0,872.0
2023-12-12 01:00:00+00:00,513.0,0.0,0.0,39.0,210.0,762.0
2023-12-12 02:00:00+00:00,424.0,0.0,0.0,34.0,166.0,624.0
2023-12-12 03:00:00+00:00,370.0,0.0,0.0,33.0,138.0,541.0
2023-12-12 04:00:00+00:00,253.0,0.0,0.0,11.0,68.0,332.0
2023-12-12 05:00:00+00:00,42.0,0.0,0.0,5.0,1.0,48.0
2023-12-12 06:00:00+00:00,0.0,145.0,0.0,2.0,0.0,147.0
2023-12-12 07:00:00+00:00,0.0,366.0,0.0,0.0,0.0,366.0
2023-12-12 08:00:00+00:00,0.0,626.0,50.0,0.0,0.0,676.0
2023-12-12 09:00:00+00:00,0.0,565.0,108.0,0.0,0.0,673.0
2023-12-12 10:00:00+00:00,0.0,578.0,132.0,0.0,0.0,710.0
2023-12-12 11:00:00+00:00,0.0,796.0,130.0,0.0,0.0,926.0
2023-12-12 12:00:00+00:00,0.0,791.0,98.0,0.0,0.0,889.0
2023-12-12 13:00:00+00:00,0.0,442.0,22.0,0.0,0.0,464.0
2023-12-12 14:00:00+00:00,0.0,321.0,0.0,0.0,0.0,321.0
2023-12-12 15:00:00+00:00,0.0,340.0,1.0,0.0,0.0,341.0
2023-12-12 16:00:00+00:00,0.0,238.0,1.0,0.0,0.0,239.0
2023-12-12 17:00:00+00:00,0.0,152.0,2.0,0.0,1.0,155.0
2023-12-12 18:00:00+00:00,0.0,81.0,0.0,0.0,0.0,81.0
2023-12-12 19:00:00+00:00,2.0,3.0,0.0,2.0,6.0,13.0
2023-12-12 20:00:00+00:00,135.0,0.0,0.0,10.0,70.0,215.0
2023-12-12 21:00:00+00:00,495.0,0.0,0.0,67.0,239.0,801.0
2023-12-12 22:00:00+00:00,604.0,0.0,1.0,96.0,298.0,999.0
2023-12-12 23:00:00+00:00,593.0,0.0,0.0,74.0,277.0,944.0
2023-12-13 00:00:00+00:00,568.0,0.0,0.0,48.0,255.0,871.0
2023-12-13 01:00:00+00:00,531.0,0.0,0.0,43.0,218.0,792.0
2023-12-13 02:00:00+00:00,490.0,0.0,0.0,24.0,193.0,707.0
2023-12-13 03:00:00+00:00,341.0,0.0,0.0,14.0,132.0,487.0
2023-12-13 04:00:00+00:00,118.0,0.0,0.0,2.0,25.0,145.0
2023-12-13 05:00:00+00:00,0.0,123.0,0.0,1.0,0.0,124.0
2023-12-13 06:00:00+00:00,0.0,425.0,0.0,0.0,0.0,425.0
2023-12-13 07:00:00+00:00,0.0,511.0,0.0,0.0,0.0,511.0
2023-12-13 08:00:00+00:00,0.0,474.0,0.0,0.0,0.0,474.0
2023-12-13 09:00:00+00:00,0.0,452.0,0.0,1.0,0.0,453.0
2023-12-13 10:00:00+00:00,0.0,492.0,0.0,0.0,0.0,492.0
2023-12-13 11:00:00+00:00,0.0,348.0,0.0,0.0,0.0,348.0
2023-12-13 12:00:00+00:00,0.0,266.0,0.0,0.0,0.0,266.0
2023-12-13 13:00:00+00:00,0.0,187.0,0.0,0.0,0.0,187.0
2023-12-13 14:00:00+00:00,0.0,87.0,0.0,0.0,2.0,89.0
2023-12-13 15:00:00+00:00,31.0,11.0,0.0,2.0,27.0,71.0
2023-12-13 16:00:00+00:00,73.0,2.0,0.0,9.0,54.0,138.0
2023-12-13 17:00:00+00:00,45.0,0.0,0.0,2.0,55.0,102.0
2023-12-13 18:00:00+00:00,40.0,0.0,0.0,3.0,62.0,105.0
2023-12-13 19:00:00+00:00,5.0,0.0,27.0,6.0,62.0,100.0
2023-12-13 20:00:00+00:00,140.0,0.0,56.0,19.0,168.0,383.0
2023-12-13 21:00:00+00:00,366.0,0.0,100.0,58.0,278.0,802.0
2023-12-13 22:00:00+00:00,430.0,0.0,155.0,78.0,306.0,969.0
2023-12-13 23:00:00+00:00,409.0,0.0,190.0,72.0,295.0,966.0
2023-12-14 00:00:00+00:00,343.0,0.0,172.0,46.0,244.0,805.0
2023-12-14 01:00:00+00:00,313.0,0.0,150.0,42.0,204.0,709.0
2023-12-14 02:00:00+00:00,300.0,0.0,134.0,37.0,193.0,664.0
2023-12-14 03:00:00+00:00,295.0,0.0,69.0,35.0,171.0,570.0
2023-12-14 04:00:00+00:00,87.0,2.0,0.0,11.0,77.0,177.0
2023-12-14 05:00:00+00:00,0.0,102.0,0.0,5.0,2.0,109.0
2023-12-14 06:00:00+00:00,0.0,392.0,0.0,4.0,0.0,396.0
2023-12-14 07:00:00+00:00,0.0,661.0,0.0,0.0,0.0,661.0
2023-12-14 08:00:00+00:00,0.0,895.0,21.0,0.0,0.0,916.0
2023-12-14 09:00:00+00:00,0.0,778.0,65.0,0.0,0.0,843.0
2023-12-14 10:00:00+00:00,0.0,938.0,126.0,0.0,0.0,1064.0
2023-12-14 11:00:00+00:00,0.0,810.0,79.0,0.0,0.0,889.0
2023-12-14 12:00:00+00:00,0.0,617.0,46.0,0.0,0.0,663.0
2023-12-14 13:00:00+00:00,0.0,353.0,0.0,0.0,0.0,353.0
2023-12-14 14:00:00+00:00,0.0,239.0,0.0,0.0,0.0,239.0
2023-12-14 15:00:00+00:00,0.0,189.0,0.0,0.0,0.0,189.0
2023-12-14 16:00:00+00:00,0.0,102.0,0.0,0.0,0.0,102.0
2023-12-14 17:00:00+00:00,0.0,65.0,0.0,0.0,0.0,65.0
2023-12-14 18:00:00+00:00,0.0,102.0,0.0,0.0,0.0,102.0
2023-12-14 19:00:00+00:00,0.0,132.0,0.0,0.0,0.0,132.0
2023-12-14 20:00:00+00:00,0.0,69.0,0.0,1.0,1.0,71.0
2023-12-14 21:00:00+00:00,69.0,0.0,13.0,10.0,114.0,206.0
2023-12-14 22:00:00+00:00,185.0,0.0,80.0,19.0,181.0,465.0
2023-12-14 23:00:00+00:00,218.0,0.0,145.0,21.0,194.0,578.0
2023-12-15 00:00:00+00:00,252.0,0.0,124.0,45.0,188.0,609.0
2023-12-15 01:00:00+00:00,300.0,0.0,90.0,48.0,169.0,607.0
2023-12-15 02:00:00+00:00,343.0,0.0,44.0,67.0,154.0,608.0
2023-12-15 03:00:00+00:00,402.0,0.0,0.0,57.0,149.0,608.0
2023-12-15 04:00:00+00:00,265.0,0.0,0.0,26.0,88.0,379.0
