,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2023-01-10 06:00:00+02:00,31.0,2632.0,367.0,63.0,0.0,79.0,9.0,2170.0,0.0,4.0,511.0
2023-01-10 07:00:00+02:00,31.0,2935.0,365.0,63.0,0.0,103.0,9.0,2170.0,0.0,4.0,475.0
2023-01-10 08:00:00+02:00,32.0,3225.0,362.0,62.0,0.0,147.0,11.0,2170.0,10.0,4.0,528.0
2023-01-10 09:00:00+02:00,31.0,3290.0,342.0,60.0,0.0,197.0,96.0,2170.0,34.0,4.0,544.0
2023-01-10 10:00:00+02:00,31.0,3275.0,326.0,60.0,0.0,200.0,97.0,2169.0,55.0,4.0,573.0
2023-01-10 11:00:00+02:00,31.0,3205.0,325.0,64.0,0.0,186.0,62.0,2168.0,62.0,4.0,556.0
2023-01-10 12:00:00+02:00,32.0,3278.0,323.0,63.0,0.0,108.0,41.0,2168.0,58.0,4.0,541.0
2023-01-10 13:00:00+02:00,32.0,3169.0,326.0,63.0,0.0,98.0,77.0,2169.0,50.0,3.0,541.0
2023-01-10 14:00:00+02:00,28.0,3157.0,329.0,62.0,0.0,101.0,77.0,2169.0,40.0,4.0,528.0
2023-01-10 15:00:00+02:00,29.0,3235.0,331.0,63.0,0.0,133.0,86.0,2168.0,32.0,3.0,520.0
2023-01-10 16:00:00+02:00,33.0,3108.0,333.0,63.0,0.0,195.0,112.0,2168.0,7.0,3.0,539.0
2023-01-10 17:00:00+02:00,33.0,3242.0,332.0,63.0,0.0,219.0,245.0,2167.0,0.0,4.0,552.0
2023-01-10 18:00:00+02:00,33.0,3189.0,338.0,63.0,0.0,228.0,513.0,2168.0,0.0,4.0,567.0
2023-01-10 19:00:00+02:00,33.0,3267.0,336.0,62.0,0.0,234.0,538.0,2168.0,0.0,3.0,585.0
2023-01-10 20:00:00+02:00,31.0,3251.0,338.0,63.0,0.0,231.0,382.0,2167.0,0.0,4.0,583.0
2023-01-10 21:00:00+02:00,31.0,3189.0,337.0,64.0,0.0,181.0,291.0,2167.0,0.0,4.0,566.0
2023-01-10 22:00:00+02:00,30.0,2592.0,333.0,65.0,0.0,163.0,105.0,2169.0,0.0,4.0,550.0
2023-01-10 23:00:00+02:00,30.0,2469.0,333.0,64.0,0.0,135.0,39.0,2167.0,0.0,4.0,499.0
2023-01-11 00:00:00+02:00,32.0,2530.0,337.0,64.0,0.0,102.0,9.0,2168.0,0.0,4.0,442.0
2023-01-11 01:00:00+02:00,32.0,2318.0,336.0,65.0,0.0,101.0,9.0,2169.0,0.0,4.0,393.0
2023-01-11 02:00:00+02:00,32.0,2315.0,336.0,65.0,0.0,96.0,9.0,2168.0,0.0,4.0,282.0
2023-01-11 03:00:00+02:00,32.0,2321.0,336.0,65.0,0.0,96.0,9.0,2167.0,0.0,4.0,293.0
2023-01-11 04:00:00+02:00,32.0,2319.0,336.0,65.0,0.0,97.0,9.0,2168.0,0.0,5.0,235.0
2023-01-11 05:00:00+02:00,32.0,2318.0,336.0,62.0,0.0,112.0,9.0,2168.0,0.0,4.0,191.0
2023-01-11 06:00:00+02:00,32.0,2622.0,336.0,63.0,0.0,115.0,9.0,2167.0,0.0,3.0,112.0
2023-01-11 07:00:00+02:00,31.0,3144.0,336.0,64.0,0.0,137.0,9.0,2167.0,0.0,3.0,125.0
2023-01-11 08:00:00+02:00,32.0,3098.0,332.0,64.0,0.0,229.0,9.0,2168.0,26.0,3.0,127.0
2023-01-11 09:00:00+02:00,32.0,3132.0,334.0,62.0,0.0,233.0,9.0,2167.0,132.0,3.0,129.0
2023-01-11 10:00:00+02:00,32.0,3086.0,333.0,62.0,0.0,235.0,9.0,2167.0,172.0,3.0,121.0
2023-01-11 11:00:00+02:00,33.0,3195.0,332.0,63.0,0.0,194.0,9.0,2167.0,200.0,3.0,130.0
2023-01-11 12:00:00+02:00,33.0,3258.0,331.0,65.0,0.0,151.0,9.0,2169.0,185.0,3.0,119.0
2023-01-11 13:00:00+02:00,33.0,3116.0,331.0,65.0,0.0,151.0,9.0,2168.0,186.0,3.0,148.0
2023-01-11 14:00:00+02:00,33.0,3085.0,331.0,67.0,0.0,147.0,9.0,2169.0,138.0,3.0,217.0
2023-01-11 15:00:00+02:00,33.0,3106.0,332.0,67.0,0.0,170.0,9.0,2169.0,64.0,3.0,229.0
2023-01-11 16:00:00+02:00,33.0,2994.0,334.0,64.0,0.0,213.0,9.0,2168.0,15.0,5.0,316.0
2023-01-11 17:00:00+02:00,33.0,3044.0,334.0,64.0,0.0,227.0,178.0,2167.0,0.0,5.0,388.0
2023-01-11 18:00:00+02:00,33.0,3057.0,333.0,66.0,0.0,235.0,450.0,2169.0,0.0,4.0,385.0
2023-01-11 19:00:00+02:00,33.0,3095.0,335.0,65.0,0.0,240.0,524.0,2167.0,0.0,4.0,345.0
2023-01-11 20:00:00+02:00,32.0,3095.0,335.0,65.0,0.0,228.0,355.0,2167.0,0.0,5.0,363.0
2023-01-11 21:00:00+02:00,32.0,3084.0,332.0,63.0,0.0,206.0,165.0,2169.0,0.0,5.0,381.0
2023-01-11 22:00:00+02:00,31.0,2995.0,332.0,63.0,0.0,186.0,46.0,2170.0,0.0,5.0,391.0
2023-01-11 23:00:00+02:00,31.0,2856.0,333.0,63.0,0.0,116.0,9.0,2168.0,0.0,5.0,406.0
2023-01-12 00:00:00+02:00,32.0,2557.0,338.0,65.0,0.0,93.0,9.0,2169.0,0.0,5.0,446.0
2023-01-12 01:00:00+02:00,32.0,2628.0,336.0,65.0,0.0,92.0,9.0,2169.0,0.0,5.0,427.0
2023-01-12 02:00:00+02:00,32.0,2487.0,335.0,64.0,0.0,88.0,9.0,2169.0,0.0,5.0,365.0
2023-01-12 03:00:00+02:00,32.0,2471.0,334.0,64.0,0.0,88.0,9.0,2170.0,0.0,5.0,376.0
2023-01-12 04:00:00+02:00,32.0,2415.0,336.0,64.0,0.0,91.0,9.0,2168.0,0.0,5.0,400.0
2023-01-12 05:00:00+02:00,32.0,2541.0,336.0,63.0,0.0,96.0,9.0,2168.0,0.0,5.0,425.0
2023-01-12 06:00:00+02:00,31.0,2546.0,335.0,66.0,0.0,104.0,9.0,2168.0,0.0,5.0,393.0
2023-01-12 07:00:00+02:00,32.0,3153.0,333.0,66.0,0.0,139.0,9.0,2167.0,0.0,5.0,359.0
2023-01-12 08:00:00+02:00,32.0,3199.0,341.0,66.0,0.0,181.0,9.0,2168.0,15.0,5.0,360.0
2023-01-12 09:00:00+02:00,32.0,3297.0,343.0,66.0,0.0,183.0,9.0,2168.0,59.0,5.0,342.0
2023-01-12 10:00:00+02:00,33.0,3334.0,341.0,66.0,0.0,180.0,29.0,2169.0,108.0,4.0,350.0
2023-01-12 11:00:00+02:00,34.0,3358.0,341.0,67.0,0.0,145.0,109.0,2169.0,170.0,3.0,334.0
2023-01-12 12:00:00+02:00,35.0,3355.0,344.0,68.0,0.0,115.0,171.0,2168.0,211.0,4.0,262.0
2023-01-12 13:00:00+02:00,33.0,3339.0,344.0,68.0,0.0,108.0,224.0,2168.0,185.0,4.0,271.0
2023-01-12 14:00:00+02:00,33.0,3337.0,345.0,68.0,0.0,107.0,220.0,2169.0,146.0,3.0,286.0
2023-01-12 15:00:00+02:00,33.0,3384.0,345.0,69.0,0.0,138.0,144.0,2168.0,82.0,4.0,282.0
2023-01-12 16:00:00+02:00,32.0,3317.0,344.0,70.0,0.0,168.0,69.0,2170.0,19.0,4.0,302.0
2023-01-12 17:00:00+02:00,33.0,3330.0,345.0,70.0,0.0,222.0,259.0,2169.0,0.0,4.0,298.0
2023-01-12 18:00:00+02:00,33.0,3210.0,346.0,71.0,0.0,227.0,577.0,2169.0,0.0,4.0,339.0
2023-01-12 19:00:00+02:00,33.0,3257.0,347.0,65.0,0.0,223.0,582.0,2170.0,0.0,4.0,334.0
2023-01-12 20:00:00+02:00,34.0,3218.0,346.0,66.0,0.0,216.0,449.0,2169.0,0.0,4.0,332.0
2023-01-12 21:00:00+02:00,32.0,3221.0,344.0,66.0,0.0,203.0,258.0,2168.0,0.0,4.0,328.0
2023-01-12 22:00:00+02:00,30.0,3300.0,336.0,68.0,0.0,161.0,100.0,2169.0,0.0,4.0,313.0
2023-01-12 23:00:00+02:00,31.0,3186.0,335.0,68.0,0.0,98.0,9.0,2169.0,0.0,4.0,332.0
2023-01-13 00:00:00+02:00,18.0,3031.0,331.0,67.0,0.0,67.0,9.0,2167.0,0.0,4.0,175.0
2023-01-13 01:00:00+02:00,17.0,2482.0,334.0,68.0,0.0,62.0,9.0,2168.0,0.0,4.0,174.0
2023-01-13 02:00:00+02:00,18.0,2443.0,332.0,67.0,0.0,59.0,9.0,2168.0,0.0,4.0,162.0
2023-01-13 03:00:00+02:00,18.0,2431.0,332.0,67.0,0.0,60.0,9.0,2170.0,0.0,4.0,155.0
2023-01-13 04:00:00+02:00,18.0,2423.0,333.0,67.0,0.0,61.0,9.0,2167.0,0.0,4.0,160.0
2023-01-13 05:00:00+02:00,18.0,2468.0,334.0,67.0,0.0,63.0,9.0,2167.0,0.0,4.0,142.0
2023-01-13 06:00:00+02:00,20.0,2775.0,332.0,67.0,0.0,71.0,25.0,2168.0,0.0,4.0,133.0
2023-01-13 07:00:00+02:00,20.0,2966.0,333.0,68.0,0.0,94.0,11.0,2168.0,0.0,4.0,125.0
2023-01-13 08:00:00+02:00,20.0,3025.0,329.0,67.0,0.0,123.0,9.0,2168.0,12.0,5.0,122.0
2023-01-13 09:00:00+02:00,19.0,3208.0,330.0,67.0,0.0,144.0,9.0,2168.0,61.0,5.0,116.0
2023-01-13 10:00:00+02:00,19.0,3246.0,330.0,67.0,0.0,143.0,24.0,2168.0,120.0,6.0,115.0
2023-01-13 11:00:00+02:00,20.0,3252.0,329.0,59.0,0.0,107.0,119.0,2168.0,183.0,5.0,99.0
2023-01-13 12:00:00+02:00,21.0,3252.0,332.0,34.0,0.0,74.0,104.0,2168.0,179.0,5.0,92.0
2023-01-13 13:00:00+02:00,20.0,3248.0,334.0,35.0,0.0,71.0,103.0,2168.0,200.0,4.0,85.0
2023-01-13 14:00:00+02:00,19.0,3246.0,338.0,35.0,0.0,71.0,134.0,2168.0,166.0,5.0,60.0
2023-01-13 15:00:00+02:00,19.0,3211.0,293.0,40.0,0.0,153.0,225.0,2168.0,61.0,5.0,51.0
2023-01-13 16:00:00+02:00,20.0,3076.0,338.0,65.0,0.0,177.0,108.0,2167.0,14.0,5.0,40.0
2023-01-13 17:00:00+02:00,18.0,3151.0,338.0,68.0,0.0,194.0,315.0,2168.0,0.0,5.0,28.0
2023-01-13 18:00:00+02:00,19.0,3135.0,334.0,67.0,0.0,198.0,552.0,2169.0,0.0,5.0,23.0
2023-01-13 19:00:00+02:00,20.0,3115.0,332.0,65.0,0.0,197.0,596.0,2168.0,0.0,4.0,20.0
2023-01-13 20:00:00+02:00,18.0,3053.0,336.0,65.0,0.0,195.0,362.0,2168.0,0.0,4.0,22.0
2023-01-13 21:00:00+02:00,18.0,3043.0,337.0,67.0,0.0,165.0,189.0,2169.0,0.0,4.0,23.0
2023-01-13 22:00:00+02:00,18.0,3031.0,335.0,67.0,0.0,132.0,73.0,2169.0,0.0,4.0,12.0
2023-01-13 23:00:00+02:00,123.0,2889.0,336.0,67.0,0.0,67.0,9.0,2168.0,14.0,104.0,9.0
2023-01-14 00:00:00+02:00,19.0,2693.0,335.0,66.0,0.0,59.0,9.0,2167.0,0.0,4.0,3.0
2023-01-14 01:00:00+02:00,19.0,2640.0,336.0,67.0,0.0,56.0,9.0,2169.0,0.0,4.0,1.0
2023-01-14 02:00:00+02:00,18.0,2549.0,337.0,67.0,0.0,53.0,9.0,2170.0,0.0,4.0,1.0
2023-01-14 03:00:00+02:00,18.0,2465.0,338.0,67.0,0.0,51.0,9.0,2169.0,0.0,4.0,3.0
2023-01-14 04:00:00+02:00,18.0,2369.0,336.0,67.0,0.0,52.0,9.0,2167.0,0.0,4.0,0.0
2023-01-14 05:00:00+02:00,18.0,2371.0,334.0,68.0,0.0,59.0,9.0,2167.0,0.0,5.0,0.0
2023-01-14 06:00:00+02:00,19.0,2398.0,335.0,67.0,0.0,62.0,9.0,2167.0,0.0,5.0,1.0
2023-01-14 07:00:00+02:00,18.0,2363.0,336.0,67.0,0.0,80.0,9.0,2168.0,0.0,5.0,1.0
2023-01-14 08:00:00+02:00,18.0,2876.0,335.0,67.0,0.0,128.0,88.0,2168.0,10.0,5.0,1.0
2023-01-14 09:00:00+02:00,18.0,3189.0,337.0,67.0,0.0,139.0,292.0,2168.0,38.0,4.0,1.0
2023-01-14 10:00:00+02:00,18.0,3243.0,336.0,67.0,0.0,137.0,452.0,2167.0,65.0,4.0,0.0
2023-01-14 11:00:00+02:00,18.0,3242.0,333.0,67.0,0.0,103.0,426.0,2168.0,83.0,4.0,0.0
2023-01-14 12:00:00+02:00,17.0,3247.0,333.0,67.0,0.0,70.0,420.0,2168.0,94.0,4.0,0.0
2023-01-14 13:00:00+02:00,18.0,3250.0,334.0,68.0,0.0,59.0,210.0,2168.0,75.0,4.0,0.0
2023-01-14 14:00:00+02:00,19.0,3204.0,336.0,67.0,0.0,59.0,80.0,2168.0,59.0,4.0,0.0
2023-01-14 15:00:00+02:00,20.0,3143.0,336.0,66.0,0.0,72.0,182.0,2168.0,40.0,4.0,1.0
2023-01-14 16:00:00+02:00,20.0,3251.0,337.0,66.0,0.0,118.0,231.0,2167.0,11.0,4.0,3.0
2023-01-14 17:00:00+02:00,18.0,3163.0,335.0,66.0,0.0,145.0,488.0,2168.0,0.0,4.0,14.0
2023-01-14 18:00:00+02:00,14.0,3088.0,323.0,66.0,0.0,132.0,633.0,2169.0,0.0,4.0,18.0
2023-01-14 19:00:00+02:00,14.0,3082.0,322.0,64.0,0.0,132.0,530.0,2169.0,0.0,4.0,16.0
2023-01-14 20:00:00+02:00,27.0,3060.0,337.0,63.0,0.0,152.0,354.0,2169.0,0.0,4.0,14.0
2023-01-14 21:00:00+02:00,26.0,3065.0,336.0,63.0,0.0,85.0,214.0,2169.0,0.0,4.0,16.0
2023-01-14 22:00:00+02:00,26.0,3026.0,332.0,62.0,0.0,54.0,84.0,2169.0,0.0,4.0,34.0
2023-01-14 23:00:00+02:00,27.0,2809.0,328.0,62.0,0.0,39.0,13.0,2169.0,0.0,4.0,38.0
2023-01-15 00:00:00+02:00,30.0,2422.0,339.0,62.0,0.0,78.0,9.0,2168.0,0.0,4.0,58.0
2023-01-15 01:00:00+02:00,31.0,2361.0,340.0,63.0,0.0,68.0,9.0,2167.0,0.0,4.0,35.0
2023-01-15 02:00:00+02:00,30.0,2374.0,339.0,65.0,0.0,66.0,9.0,2167.0,0.0,4.0,16.0
2023-01-15 03:00:00+02:00,29.0,2345.0,339.0,65.0,0.0,68.0,9.0,2168.0,0.0,4.0,23.0
2023-01-15 04:00:00+02:00,29.0,2309.0,339.0,65.0,0.0,67.0,9.0,2169.0,0.0,4.0,31.0
2023-01-15 05:00:00+02:00,28.0,2303.0,337.0,69.0,0.0,72.0,9.0,2168.0,0.0,4.0,15.0
2023-01-15 06:00:00+02:00,29.0,2303.0,337.0,68.0,0.0,74.0,9.0,2168.0,0.0,4.0,8.0
2023-01-15 07:00:00+02:00,29.0,2325.0,341.0,68.0,0.0,82.0,9.0,2169.0,1.0,4.0,6.0
2023-01-15 08:00:00+02:00,29.0,2403.0,318.0,67.0,0.0,108.0,9.0,2170.0,21.0,4.0,4.0
2023-01-15 09:00:00+02:00,29.0,2687.0,315.0,67.0,0.0,147.0,41.0,2168.0,106.0,4.0,5.0
2023-01-15 10:00:00+02:00,30.0,2549.0,315.0,67.0,0.0,146.0,36.0,2169.0,210.0,4.0,2.0
2023-01-15 11:00:00+02:00,30.0,2836.0,316.0,65.0,0.0,108.0,371.0,2169.0,286.0,4.0,3.0
2023-01-15 12:00:00+02:00,30.0,3214.0,316.0,66.0,0.0,74.0,406.0,2168.0,310.0,4.0,4.0
2023-01-15 13:00:00+02:00,30.0,2948.0,320.0,66.0,0.0,71.0,29.0,2167.0,292.0,4.0,4.0
2023-01-15 14:00:00+02:00,30.0,2528.0,319.0,65.0,0.0,69.0,10.0,2169.0,245.0,4.0,4.0
2023-01-15 15:00:00+02:00,31.0,2756.0,321.0,66.0,0.0,86.0,110.0,2170.0,149.0,4.0,5.0
2023-01-15 16:00:00+02:00,32.0,3123.0,341.0,66.0,0.0,128.0,350.0,2170.0,37.0,4.0,5.0
2023-01-15 17:00:00+02:00,32.0,3136.0,347.0,66.0,0.0,197.0,607.0,2169.0,0.0,4.0,6.0
2023-01-15 18:00:00+02:00,32.0,3152.0,347.0,66.0,0.0,201.0,785.0,2169.0,0.0,4.0,16.0
2023-01-15 19:00:00+02:00,31.0,3170.0,348.0,67.0,0.0,204.0,716.0,2171.0,0.0,4.0,33.0
2023-01-15 20:00:00+02:00,31.0,3201.0,347.0,68.0,0.0,146.0,488.0,2169.0,0.0,4.0,46.0
2023-01-15 21:00:00+02:00,31.0,2754.0,349.0,68.0,0.0,114.0,39.0,2169.0,0.0,4.0,70.0
2023-01-15 22:00:00+02:00,31.0,2480.0,341.0,68.0,0.0,86.0,9.0,2169.0,0.0,4.0,69.0
2023-01-15 23:00:00+02:00,29.0,2540.0,338.0,68.0,0.0,82.0,9.0,2168.0,0.0,4.0,69.0
2023-01-16 00:00:00+02:00,31.0,2403.0,337.0,65.0,0.0,65.0,9.0,2169.0,0.0,4.0,90.0
2023-01-16 01:00:00+02:00,31.0,2450.0,336.0,66.0,0.0,61.0,9.0,2169.0,0.0,4.0,119.0
2023-01-16 02:00:00+02:00,31.0,2457.0,338.0,66.0,0.0,60.0,9.0,2169.0,0.0,4.0,114.0
2023-01-16 03:00:00+02:00,30.0,2437.0,338.0,66.0,0.0,60.0,9.0,2169.0,0.0,4.0,141.0
2023-01-16 04:00:00+02:00,32.0,2416.0,340.0,66.0,0.0,59.0,9.0,2169.0,0.0,4.0,155.0
2023-01-16 05:00:00+02:00,31.0,2437.0,338.0,66.0,0.0,67.0,9.0,2169.0,0.0,4.0,178.0
2023-01-16 06:00:00+02:00,32.0,2591.0,340.0,66.0,0.0,72.0,9.0,2168.0,0.0,4.0,193.0
2023-01-16 07:00:00+02:00,33.0,3107.0,343.0,65.0,0.0,100.0,9.0,2168.0,2.0,4.0,205.0
2023-01-16 08:00:00+02:00,33.0,3227.0,351.0,65.0,0.0,196.0,9.0,2167.0,52.0,4.0,227.0
2023-01-16 09:00:00+02:00,31.0,3291.0,349.0,64.0,0.0,201.0,41.0,2170.0,172.0,4.0,230.0
2023-01-16 10:00:00+02:00,32.0,3241.0,351.0,64.0,0.0,197.0,84.0,2170.0,301.0,3.0,244.0
2023-01-16 11:00:00+02:00,31.0,3276.0,349.0,67.0,0.0,110.0,110.0,2169.0,359.0,4.0,243.0
2023-01-16 12:00:00+02:00,30.0,3245.0,352.0,66.0,0.0,90.0,54.0,2169.0,343.0,4.0,243.0
2023-01-16 13:00:00+02:00,29.0,3196.0,353.0,66.0,0.0,81.0,9.0,2169.0,289.0,4.0,326.0
2023-01-16 14:00:00+02:00,30.0,3029.0,355.0,66.0,0.0,79.0,9.0,2170.0,216.0,4.0,362.0
2023-01-16 15:00:00+02:00,32.0,3117.0,354.0,66.0,0.0,107.0,9.0,2168.0,120.0,4.0,371.0
2023-01-16 16:00:00+02:00,32.0,3111.0,346.0,66.0,0.0,184.0,75.0,2170.0,29.0,4.0,427.0
2023-01-16 17:00:00+02:00,33.0,3138.0,346.0,67.0,0.0,200.0,260.0,2169.0,0.0,4.0,455.0
2023-01-16 18:00:00+02:00,33.0,3155.0,347.0,67.0,0.0,203.0,553.0,2169.0,0.0,4.0,478.0
2023-01-16 19:00:00+02:00,32.0,3162.0,347.0,65.0,0.0,208.0,578.0,2168.0,0.0,4.0,522.0
2023-01-16 20:00:00+02:00,31.0,3064.0,348.0,64.0,0.0,206.0,318.0,2168.0,0.0,4.0,535.0
2023-01-16 21:00:00+02:00,30.0,2595.0,348.0,64.0,0.0,116.0,72.0,2169.0,0.0,4.0,537.0
2023-01-16 22:00:00+02:00,31.0,2517.0,340.0,65.0,0.0,84.0,9.0,2168.0,0.0,4.0,525.0
2023-01-16 23:00:00+02:00,31.0,2560.0,335.0,65.0,0.0,75.0,9.0,2168.0,0.0,4.0,506.0
2023-01-17 00:00:00+02:00,29.0,2532.0,334.0,65.0,0.0,70.0,9.0,2170.0,0.0,4.0,487.0
2023-01-17 01:00:00+02:00,30.0,2474.0,334.0,65.0,0.0,66.0,9.0,2170.0,0.0,4.0,510.0
2023-01-17 02:00:00+02:00,31.0,2368.0,336.0,66.0,0.0,61.0,9.0,2168.0,0.0,4.0,497.0
2023-01-17 03:00:00+02:00,29.0,2363.0,335.0,66.0,0.0,62.0,9.0,2169.0,0.0,4.0,475.0
2023-01-17 04:00:00+02:00,29.0,2386.0,336.0,66.0,0.0,62.0,9.0,2170.0,0.0,4.0,468.0
2023-01-17 05:00:00+02:00,29.0,2445.0,327.0,65.0,0.0,74.0,9.0,2168.0,0.0,4.0,430.0
2023-01-17 06:00:00+02:00,31.0,2451.0,328.0,66.0,0.0,77.0,24.0,2169.0,0.0,4.0,463.0
2023-01-17 07:00:00+02:00,31.0,2452.0,325.0,65.0,0.0,112.0,31.0,2168.0,1.0,4.0,432.0
2023-01-17 08:00:00+02:00,31.0,2885.0,337.0,66.0,0.0,135.0,197.0,2168.0,41.0,4.0,426.0
2023-01-17 09:00:00+02:00,29.0,2894.0,337.0,66.0,0.0,148.0,45.0,2170.0,226.0,4.0,462.0
2023-01-17 10:00:00+02:00,30.0,2698.0,336.0,60.0,0.0,139.0,9.0,2171.0,398.0,4.0,470.0
2023-01-17 11:00:00+02:00,30.0,2583.0,329.0,63.0,0.0,115.0,9.0,2170.0,479.0,4.0,486.0
2023-01-17 12:00:00+02:00,30.0,2521.0,327.0,64.0,0.0,83.0,9.0,2169.0,417.0,4.0,508.0
2023-01-17 13:00:00+02:00,31.0,2686.0,324.0,64.0,0.0,77.0,9.0,2168.0,352.0,4.0,522.0
2023-01-17 14:00:00+02:00,29.0,2632.0,325.0,64.0,0.0,77.0,9.0,2168.0,277.0,4.0,525.0
2023-01-17 15:00:00+02:00,30.0,2688.0,327.0,64.0,0.0,96.0,9.0,2168.0,127.0,4.0,520.0
2023-01-17 16:00:00+02:00,31.0,2889.0,331.0,64.0,0.0,178.0,35.0,2168.0,28.0,4.0,518.0
2023-01-17 17:00:00+02:00,31.0,2906.0,330.0,64.0,0.0,190.0,146.0,2169.0,0.0,4.0,533.0
2023-01-17 18:00:00+02:00,30.0,2915.0,330.0,65.0,0.0,195.0,500.0,2168.0,0.0,4.0,540.0
2023-01-17 19:00:00+02:00,30.0,2867.0,330.0,60.0,0.0,199.0,550.0,2169.0,0.0,4.0,549.0
2023-01-17 20:00:00+02:00,29.0,2838.0,330.0,60.0,0.0,183.0,404.0,2170.0,0.0,4.0,574.0
2023-01-17 21:00:00+02:00,29.0,2831.0,328.0,60.0,0.0,131.0,272.0,2169.0,0.0,4.0,561.0
2023-01-17 22:00:00+02:00,22.0,2726.0,324.0,60.0,0.0,96.0,38.0,2168.0,0.0,4.0,553.0
2023-01-17 23:00:00+02:00,21.0,2444.0,326.0,61.0,0.0,76.0,9.0,2167.0,0.0,4.0,558.0
2023-01-18 00:00:00+02:00,13.0,2425.0,319.0,62.0,0.0,76.0,9.0,2168.0,0.0,4.0,552.0
2023-01-18 01:00:00+02:00,13.0,2075.0,319.0,62.0,0.0,64.0,9.0,2169.0,0.0,4.0,545.0
2023-01-18 02:00:00+02:00,13.0,2009.0,320.0,63.0,0.0,56.0,9.0,2169.0,0.0,4.0,561.0
2023-01-18 03:00:00+02:00,13.0,1991.0,319.0,63.0,0.0,62.0,9.0,2168.0,0.0,4.0,555.0
2023-01-18 04:00:00+02:00,13.0,2001.0,320.0,63.0,0.0,72.0,9.0,2168.0,0.0,4.0,550.0
2023-01-18 05:00:00+02:00,13.0,2020.0,318.0,61.0,0.0,78.0,9.0,2168.0,0.0,4.0,570.0
2023-01-18 06:00:00+02:00,13.0,2188.0,315.0,61.0,0.0,85.0,9.0,2169.0,0.0,3.0,578.0
2023-01-18 07:00:00+02:00,14.0,2518.0,316.0,61.0,0.0,125.0,9.0,2169.0,1.0,3.0,558.0
2023-01-18 08:00:00+02:00,13.0,2615.0,316.0,60.0,0.0,191.0,9.0,2169.0,50.0,4.0,555.0
2023-01-18 09:00:00+02:00,14.0,2436.0,312.0,60.0,0.0,190.0,9.0,2168.0,202.0,4.0,556.0
2023-01-18 10:00:00+02:00,13.0,2291.0,312.0,60.0,0.0,147.0,9.0,2169.0,352.0,3.0,548.0
2023-01-18 11:00:00+02:00,13.0,2086.0,306.0,61.0,0.0,136.0,9.0,2169.0,391.0,4.0,569.0
2023-01-18 12:00:00+02:00,13.0,2068.0,308.0,62.0,0.0,124.0,9.0,2168.0,381.0,5.0,582.0
2023-01-18 13:00:00+02:00,14.0,2064.0,309.0,62.0,0.0,100.0,9.0,2167.0,340.0,5.0,572.0
2023-01-18 14:00:00+02:00,14.0,2067.0,310.0,62.0,0.0,98.0,9.0,2168.0,244.0,5.0,561.0
2023-01-18 15:00:00+02:00,14.0,2103.0,310.0,63.0,0.0,114.0,9.0,2169.0,128.0,6.0,562.0
2023-01-18 16:00:00+02:00,15.0,2123.0,311.0,63.0,0.0,148.0,11.0,2168.0,35.0,5.0,568.0
2023-01-18 17:00:00+02:00,14.0,2509.0,312.0,63.0,0.0,206.0,242.0,2168.0,1.0,5.0,560.0
2023-01-18 18:00:00+02:00,14.0,2616.0,316.0,63.0,0.0,206.0,563.0,2169.0,0.0,4.0,544.0
2023-01-18 19:00:00+02:00,14.0,2644.0,315.0,62.0,0.0,198.0,621.0,2169.0,0.0,4.0,531.0
2023-01-18 20:00:00+02:00,13.0,2617.0,314.0,62.0,0.0,191.0,463.0,2168.0,0.0,4.0,525.0
2023-01-18 21:00:00+02:00,13.0,2588.0,317.0,62.0,0.0,146.0,99.0,2169.0,0.0,4.0,539.0
2023-01-18 22:00:00+02:00,21.0,2229.0,312.0,61.0,0.0,131.0,9.0,2168.0,0.0,4.0,545.0
2023-01-18 23:00:00+02:00,23.0,2300.0,313.0,61.0,0.0,111.0,9.0,2167.0,0.0,4.0,486.0
2023-01-19 00:00:00+02:00,23.0,2064.0,309.0,61.0,0.0,89.0,9.0,2169.0,0.0,4.0,516.0
2023-01-19 01:00:00+02:00,22.0,1951.0,309.0,63.0,0.0,76.0,9.0,2169.0,0.0,4.0,486.0
2023-01-19 02:00:00+02:00,23.0,1940.0,309.0,63.0,0.0,63.0,9.0,2170.0,0.0,4.0,519.0
2023-01-19 03:00:00+02:00,22.0,1912.0,308.0,63.0,0.0,62.0,9.0,2170.0,0.0,4.0,521.0
2023-01-19 04:00:00+02:00,23.0,1919.0,309.0,63.0,0.0,63.0,9.0,2169.0,0.0,4.0,510.0
2023-01-19 05:00:00+02:00,23.0,1913.0,308.0,65.0,0.0,72.0,9.0,2168.0,0.0,4.0,515.0
2023-01-19 06:00:00+02:00,22.0,2046.0,308.0,64.0,0.0,73.0,32.0,2169.0,0.0,4.0,506.0
2023-01-19 07:00:00+02:00,21.0,2101.0,309.0,66.0,0.0,150.0,24.0,2168.0,1.0,4.0,545.0
2023-01-19 08:00:00+02:00,22.0,2263.0,307.0,62.0,0.0,155.0,177.0,2168.0,58.0,4.0,577.0
2023-01-19 09:00:00+02:00,20.0,2002.0,303.0,62.0,0.0,150.0,9.0,2168.0,221.0,4.0,572.0
