,DE,SE,NO,UK,NL,sum
2023-01-15 18:00:00+00:00,2294.75,0.0,0.0,,0.0,2294.75
2023-01-15 19:00:00+00:00,2054.0,0.0,0.0,,0.0,2054.0
2023-01-15 20:00:00+00:00,657.5,74.0,0.0,,0.0,676.0
2023-01-15 21:00:00+00:00,108.25,343.0,0.0,,0.0,194.0
2023-01-15 22:00:00+00:00,83.75,353.0,0.0,,0.0,172.0
2023-01-15 23:00:00+00:00,157.75,377.0,0.0,,0.0,252.0
2023-01-16 00:00:00+00:00,432.0,299.0,0.0,,0.0,506.75
2023-01-16 01:00:00+00:00,725.75,367.0,0.0,,0.0,817.5
2023-01-16 02:00:00+00:00,1105.5,321.0,0.0,,15.0,1189.5
2023-01-16 03:00:00+00:00,828.5,474.0,2.0,,55.0,961.25
2023-01-16 04:00:00+00:00,435.25,518.0,3.0,,0.0,565.5
2023-01-16 05:00:00+00:00,21.5,1271.0,11.0,,0.0,342.0
2023-01-16 06:00:00+00:00,0.0,1887.0,454.0,,0.0,585.25
2023-01-16 07:00:00+00:00,0.0,1834.0,126.0,,0.0,490.0
2023-01-16 08:00:00+00:00,0.0,1911.0,175.0,,0.0,521.5
2023-01-16 09:00:00+00:00,0.0,1838.0,286.0,,0.0,531.0
2023-01-16 10:00:00+00:00,0.0,1782.0,299.0,,0.0,520.25
2023-01-16 11:00:00+00:00,0.0,1827.0,410.0,,0.0,559.25
2023-01-16 12:00:00+00:00,0.0,1886.0,311.0,,0.0,549.25
2023-01-16 13:00:00+00:00,0.0,1725.0,682.0,,0.0,601.75
2023-01-16 14:00:00+00:00,0.0,1051.0,595.0,,0.0,411.5
2023-01-16 15:00:00+00:00,224.25,754.0,893.0,,0.0,636.0
2023-01-16 16:00:00+00:00,18.0,813.0,927.0,,0.0,453.0
2023-01-16 17:00:00+00:00,0.0,891.0,797.0,,0.0,422.0
2023-01-16 18:00:00+00:00,0.0,689.0,513.0,,0.0,300.5
2023-01-16 19:00:00+00:00,9.0,786.0,99.0,,0.0,230.25
2023-01-16 20:00:00+00:00,0.0,535.0,4.0,,0.0,134.75
2023-01-16 21:00:00+00:00,0.0,322.0,15.0,,0.0,84.25
2023-01-16 22:00:00+00:00,305.0,333.0,0.0,,0.0,388.25
2023-01-16 23:00:00+00:00,615.75,716.0,0.0,,0.0,794.75
2023-01-17 00:00:00+00:00,1184.75,598.0,0.0,,0.0,1334.25
2023-01-17 01:00:00+00:00,1826.5,539.0,0.0,,0.0,1961.25
2023-01-17 02:00:00+00:00,1896.25,559.0,0.0,,0.0,2036.0
2023-01-17 03:00:00+00:00,1652.75,401.0,0.0,,0.0,1753.0
2023-01-17 04:00:00+00:00,832.0,407.0,2.0,,0.0,934.25
2023-01-17 05:00:00+00:00,71.75,1006.0,2.0,,0.0,323.75
2023-01-17 06:00:00+00:00,136.0,1534.0,15.0,,0.0,523.25
2023-01-17 07:00:00+00:00,26.75,1448.0,139.0,,0.0,423.5
2023-01-17 08:00:00+00:00,77.0,1622.0,9.0,,0.0,484.75
2023-01-17 09:00:00+00:00,193.25,1235.0,1.0,,0.0,502.25
2023-01-17 10:00:00+00:00,317.25,868.0,1.0,,0.0,534.5
2023-01-17 11:00:00+00:00,571.75,728.0,2.0,,0.0,754.25
2023-01-17 12:00:00+00:00,789.0,427.0,184.0,,0.0,941.75
2023-01-17 13:00:00+00:00,93.5,589.0,671.0,,0.0,408.5
2023-01-17 14:00:00+00:00,47.25,916.0,547.0,,0.0,413.0
2023-01-17 15:00:00+00:00,127.0,1051.0,705.0,,0.0,566.0
2023-01-17 16:00:00+00:00,42.0,1078.0,854.0,,0.0,525.0
2023-01-17 17:00:00+00:00,54.25,1108.0,625.0,,0.0,487.5
2023-01-17 18:00:00+00:00,244.0,1045.0,616.0,,0.0,659.25
2023-01-17 19:00:00+00:00,132.75,1094.0,398.0,,0.0,505.75
2023-01-17 20:00:00+00:00,23.75,1045.0,238.0,,0.0,344.5
2023-01-17 21:00:00+00:00,28.75,944.0,58.0,,0.0,279.25
2023-01-17 22:00:00+00:00,75.75,514.0,0.0,,0.0,204.25
2023-01-17 23:00:00+00:00,68.0,855.0,0.0,,0.0,281.75
2023-01-18 00:00:00+00:00,0.0,1021.0,0.0,,0.0,255.25
2023-01-18 01:00:00+00:00,0.0,987.0,0.0,,0.0,246.75
2023-01-18 02:00:00+00:00,0.0,1055.0,0.0,,0.0,263.75
2023-01-18 03:00:00+00:00,0.0,1041.0,13.0,,0.0,263.5
2023-01-18 04:00:00+00:00,0.0,823.0,628.0,,0.0,362.75
2023-01-18 05:00:00+00:00,0.0,1293.0,1080.0,,0.0,593.25
2023-01-18 06:00:00+00:00,0.0,1900.0,1110.0,,0.0,752.5
2023-01-18 07:00:00+00:00,0.0,1543.0,1110.0,,0.0,663.25
2023-01-18 08:00:00+00:00,0.0,1612.0,1108.0,,264.0,746.0
2023-01-18 09:00:00+00:00,0.0,1612.0,1039.0,,698.0,837.25
2023-01-18 10:00:00+00:00,0.0,1686.0,460.0,,697.0,710.75
2023-01-18 11:00:00+00:00,0.0,1369.0,283.0,,698.0,587.5
2023-01-18 12:00:00+00:00,0.0,1551.0,193.0,,698.0,610.5
2023-01-18 13:00:00+00:00,0.0,1681.0,341.0,,687.0,677.25
2023-01-18 14:00:00+00:00,0.0,1510.0,643.0,,459.0,653.0
2023-01-18 15:00:00+00:00,103.5,989.0,1056.0,,562.0,755.25
2023-01-18 16:00:00+00:00,247.5,1008.0,1095.0,,286.0,844.75
2023-01-18 17:00:00+00:00,355.5,499.0,904.0,,647.0,868.0
2023-01-18 18:00:00+00:00,3.25,743.0,565.0,,408.0,432.25
2023-01-18 19:00:00+00:00,74.75,1181.0,44.0,,72.0,399.0
2023-01-18 20:00:00+00:00,485.25,1158.0,0.0,,0.0,774.75
2023-01-18 21:00:00+00:00,305.0,958.0,0.0,,0.0,544.5
2023-01-18 22:00:00+00:00,580.0,1035.0,2.0,,16.0,843.25
2023-01-18 23:00:00+00:00,115.0,1345.0,3.0,,406.0,553.5
2023-01-19 00:00:00+00:00,202.75,1205.0,3.0,,0.0,504.75
2023-01-19 01:00:00+00:00,146.75,1054.0,3.0,,0.0,411.0
2023-01-19 02:00:00+00:00,357.25,866.0,3.0,,0.0,574.5
2023-01-19 03:00:00+00:00,942.25,708.0,3.0,,0.0,1120.0
2023-01-19 04:00:00+00:00,197.0,673.0,3.0,,0.0,366.0
2023-01-19 05:00:00+00:00,142.25,909.0,3.0,,0.0,370.25
2023-01-19 06:00:00+00:00,428.0,582.0,4.0,,0.0,574.5
2023-01-19 07:00:00+00:00,112.0,710.0,244.0,,0.0,350.5
2023-01-19 08:00:00+00:00,0.0,1116.0,393.0,,0.0,377.25
2023-01-19 09:00:00+00:00,0.25,1227.0,386.0,,0.0,403.5
2023-01-19 10:00:00+00:00,0.0,967.0,195.0,,0.0,290.5
2023-01-19 11:00:00+00:00,0.25,544.0,585.0,,368.0,374.5
2023-01-19 12:00:00+00:00,0.0,1122.0,858.0,,541.0,630.25
2023-01-19 13:00:00+00:00,0.0,1266.0,1088.0,,656.0,752.5
2023-01-19 14:00:00+00:00,0.0,1310.0,1109.0,,52.0,617.75
2023-01-19 15:00:00+00:00,0.0,1337.0,1110.0,,0.0,611.75
2023-01-19 16:00:00+00:00,0.0,1760.0,1110.0,,0.0,717.5
2023-01-19 17:00:00+00:00,0.0,1533.0,1110.0,,0.0,660.75
2023-01-19 18:00:00+00:00,0.0,1636.0,1110.0,,24.0,692.5
2023-01-19 19:00:00+00:00,0.0,1819.0,1110.0,,657.0,896.5
2023-01-19 20:00:00+00:00,0.0,1554.0,1110.0,,344.0,752.0
2023-01-19 21:00:00+00:00,0.0,1778.0,1110.0,,557.0,861.25
2023-01-19 22:00:00+00:00,0.0,1890.0,1110.0,,562.0,890.5
2023-01-19 23:00:00+00:00,0.0,1709.0,1110.0,,0.0,704.75
2023-01-20 00:00:00+00:00,0.0,1580.0,1110.0,,0.0,672.5
2023-01-20 01:00:00+00:00,0.0,1620.0,1110.0,,147.0,719.25
2023-01-20 02:00:00+00:00,0.0,1546.0,1110.0,,355.0,752.75
2023-01-20 03:00:00+00:00,0.0,1604.0,1109.0,,204.0,729.25
2023-01-20 04:00:00+00:00,0.0,1617.0,1103.0,,698.0,854.5
2023-01-20 05:00:00+00:00,0.0,1598.0,1104.0,,698.0,850.0
2023-01-20 06:00:00+00:00,0.75,1619.0,1109.0,,695.0,856.5
2023-01-20 07:00:00+00:00,1.0,1646.0,1110.0,,638.0,849.5
2023-01-20 08:00:00+00:00,0.75,1775.0,1110.0,,596.0,871.0
2023-01-20 09:00:00+00:00,1.0,1713.0,1110.0,,698.0,881.25
2023-01-20 10:00:00+00:00,0.5,1712.0,1110.0,,698.0,880.5
2023-01-20 11:00:00+00:00,0.5,1538.0,1110.0,,678.0,832.0
2023-01-20 12:00:00+00:00,17.75,1572.0,1110.0,,244.0,749.25
2023-01-20 13:00:00+00:00,1.0,1896.0,1110.0,,679.0,922.25
2023-01-20 14:00:00+00:00,0.75,1787.0,1110.0,,527.0,856.75
2023-01-20 15:00:00+00:00,2.25,1668.0,1110.0,,689.0,869.0
2023-01-20 16:00:00+00:00,178.25,1483.0,1110.0,,502.0,952.0
2023-01-20 17:00:00+00:00,192.0,1503.0,1110.0,,698.0,1019.75
2023-01-20 18:00:00+00:00,1.5,1546.0,1110.0,,698.0,840.0
2023-01-20 19:00:00+00:00,0.0,1663.0,1110.0,,672.0,861.25
2023-01-20 20:00:00+00:00,0.0,1835.0,1110.0,,101.0,761.5
2023-01-20 21:00:00+00:00,0.0,1841.0,1110.0,,663.0,903.5
2023-01-20 22:00:00+00:00,0.0,1826.0,1110.0,,248.0,796.0
2023-01-20 23:00:00+00:00,0.0,1865.0,1110.0,,0.0,743.75
2023-01-21 00:00:00+00:00,0.0,1864.0,1110.0,,0.0,743.5
2023-01-21 01:00:00+00:00,0.0,1968.0,1093.0,,0.0,765.25
2023-01-21 02:00:00+00:00,0.0,1890.0,877.0,,0.0,691.75
2023-01-21 03:00:00+00:00,0.0,1963.0,979.0,,0.0,735.5
2023-01-21 04:00:00+00:00,0.0,1872.0,845.0,,0.0,679.25
2023-01-21 05:00:00+00:00,0.0,1756.0,718.0,,0.0,618.5
2023-01-21 06:00:00+00:00,0.0,1868.0,851.0,,0.0,679.75
2023-01-21 07:00:00+00:00,0.0,1607.0,1092.0,,0.0,674.75
2023-01-21 08:00:00+00:00,0.0,1543.0,1103.0,,0.0,661.5
2023-01-21 09:00:00+00:00,0.0,1459.0,1016.0,,0.0,618.75
2023-01-21 10:00:00+00:00,0.0,1710.0,1100.0,,0.0,702.5
2023-01-21 11:00:00+00:00,0.0,1981.0,1109.0,,0.0,772.5
2023-01-21 12:00:00+00:00,0.0,1738.0,1110.0,,0.0,712.0
2023-01-21 13:00:00+00:00,0.0,1768.0,1047.0,,0.0,703.75
2023-01-21 14:00:00+00:00,0.0,1609.0,679.0,,0.0,572.0
2023-01-21 15:00:00+00:00,0.0,1866.0,1027.0,,0.0,723.25
2023-01-21 16:00:00+00:00,0.0,1659.0,853.0,,0.0,628.0
2023-01-21 17:00:00+00:00,0.0,1367.0,615.0,,0.0,495.5
2023-01-21 18:00:00+00:00,0.0,1310.0,456.0,,0.0,441.5
2023-01-21 19:00:00+00:00,0.0,1412.0,488.0,,0.0,475.0
2023-01-21 20:00:00+00:00,0.0,1306.0,761.0,,0.0,516.75
2023-01-21 21:00:00+00:00,0.0,1192.0,350.0,,0.0,385.5
2023-01-21 22:00:00+00:00,0.0,749.0,441.0,,0.0,297.5
2023-01-21 23:00:00+00:00,9.75,981.0,168.0,,0.0,297.0
2023-01-22 00:00:00+00:00,448.75,766.0,4.0,,0.0,641.25
2023-01-22 01:00:00+00:00,581.75,705.0,0.0,,0.0,758.0
2023-01-22 02:00:00+00:00,296.0,1036.0,0.0,,0.0,555.0
2023-01-22 03:00:00+00:00,188.0,858.0,3.0,,0.0,403.25
2023-01-22 04:00:00+00:00,63.0,1121.0,69.0,,0.0,360.5
2023-01-22 05:00:00+00:00,63.5,844.0,474.0,,0.0,393.0
2023-01-22 06:00:00+00:00,0.0,974.0,883.0,,0.0,464.25
2023-01-22 07:00:00+00:00,0.0,1057.0,921.0,,0.0,494.5
2023-01-22 08:00:00+00:00,0.0,1538.0,547.0,,44.0,532.25
2023-01-22 09:00:00+00:00,0.0,1361.0,626.0,,685.0,668.0
2023-01-22 10:00:00+00:00,0.0,1305.0,844.0,,411.0,640.0
2023-01-22 11:00:00+00:00,0.0,1247.0,812.0,,383.0,610.5
2023-01-22 12:00:00+00:00,0.0,1238.0,664.0,,0.0,475.5
2023-01-22 13:00:00+00:00,0.0,1355.0,502.0,,0.0,464.25
2023-01-22 14:00:00+00:00,0.0,1401.0,778.0,,0.0,544.75
2023-01-22 15:00:00+00:00,0.75,1179.0,723.0,,0.0,476.25
2023-01-22 16:00:00+00:00,0.0,1310.0,801.0,,0.0,527.75
2023-01-22 17:00:00+00:00,0.0,1689.0,768.0,,0.0,614.25
2023-01-22 18:00:00+00:00,0.0,1654.0,855.0,,459.0,742.0
2023-01-22 19:00:00+00:00,0.0,1577.0,903.0,,686.0,791.5
2023-01-22 20:00:00+00:00,0.0,1659.0,880.0,,419.0,739.5
2023-01-22 21:00:00+00:00,0.0,1623.0,1093.0,,471.0,796.75
2023-01-22 22:00:00+00:00,0.0,1777.0,1110.0,,603.0,872.5
2023-01-22 23:00:00+00:00,0.0,1863.0,1110.0,,0.0,743.25
2023-01-23 00:00:00+00:00,0.0,1863.0,1110.0,,0.0,743.25
2023-01-23 01:00:00+00:00,0.0,1897.0,1110.0,,0.0,751.75
2023-01-23 02:00:00+00:00,0.0,1773.0,1110.0,,319.0,800.5
2023-01-23 03:00:00+00:00,0.0,1840.0,1110.0,,698.0,912.0
2023-01-23 04:00:00+00:00,0.0,1814.0,1097.0,,698.0,902.25
2023-01-23 05:00:00+00:00,0.5,1501.0,924.0,,698.0,781.25
2023-01-23 06:00:00+00:00,105.5,1219.0,912.0,,698.0,812.75
2023-01-23 07:00:00+00:00,104.0,1313.0,1046.0,,697.0,868.0
2023-01-23 08:00:00+00:00,57.0,1466.0,1020.0,,681.0,848.75
2023-01-23 09:00:00+00:00,29.5,1382.0,1103.0,,689.0,823.0
2023-01-23 10:00:00+00:00,27.0,1589.0,1110.0,,606.0,853.25
2023-01-23 11:00:00+00:00,0.0,1519.0,1110.0,,637.0,816.5
2023-01-23 12:00:00+00:00,0.0,1263.0,1110.0,,680.0,763.25
2023-01-23 13:00:00+00:00,75.25,986.0,1110.0,,619.0,754.0
2023-01-23 14:00:00+00:00,264.0,862.0,1110.0,,184.0,803.0
2023-01-23 15:00:00+00:00,44.25,1167.0,1102.0,,0.0,611.5
2023-01-23 16:00:00+00:00,554.0,1177.0,989.0,,0.0,1095.5
2023-01-23 17:00:00+00:00,360.0,1184.0,1100.0,,0.0,931.0
2023-01-23 18:00:00+00:00,0.0,1655.0,1110.0,,22.0,696.75
2023-01-23 19:00:00+00:00,0.0,1551.0,1110.0,,642.0,825.75
2023-01-23 20:00:00+00:00,0.0,1706.0,1110.0,,79.0,723.75
2023-01-23 21:00:00+00:00,0.0,1629.0,1110.0,,492.0,807.75
2023-01-23 22:00:00+00:00,0.0,1731.0,1110.0,,122.0,740.75
2023-01-23 23:00:00+00:00,0.0,1667.0,1110.0,,0.0,694.25
2023-01-24 00:00:00+00:00,0.0,1731.0,1110.0,,481.0,830.5
2023-01-24 01:00:00+00:00,0.0,1905.0,1110.0,,315.0,832.5
2023-01-24 02:00:00+00:00,0.0,1891.0,1110.0,,272.0,818.25
2023-01-24 03:00:00+00:00,0.0,1811.0,1110.0,,144.0,766.25
2023-01-24 04:00:00+00:00,0.0,1689.0,1110.0,,408.0,801.75
2023-01-24 05:00:00+00:00,0.0,1851.0,1110.0,,180.0,785.25
2023-01-24 06:00:00+00:00,0.0,1848.0,1085.0,,673.0,901.5
2023-01-24 07:00:00+00:00,0.25,1840.0,827.0,,103.0,692.75
2023-01-24 08:00:00+00:00,0.0,1877.0,1093.0,,9.0,744.75
2023-01-24 09:00:00+00:00,0.0,1830.0,1097.0,,489.0,854.0
2023-01-24 10:00:00+00:00,0.0,1752.0,935.0,,574.0,815.25
2023-01-24 11:00:00+00:00,0.0,1881.0,1096.0,,584.0,890.25
2023-01-24 12:00:00+00:00,0.0,1864.0,1110.0,,507.0,870.25
2023-01-24 13:00:00+00:00,0.0,1837.0,1110.0,,351.0,824.5
2023-01-24 14:00:00+00:00,0.0,1826.0,1110.0,,270.0,801.5
2023-01-24 15:00:00+00:00,0.0,1610.0,1110.0,,169.0,722.25
2023-01-24 16:00:00+00:00,0.0,1724.0,1110.0,,0.0,708.5
2023-01-24 17:00:00+00:00,0.0,1926.0,1110.0,,0.0,759.0
2023-01-24 18:00:00+00:00,0.0,1914.0,1110.0,,0.0,756.0
2023-01-24 19:00:00+00:00,0.0,1894.0,1110.0,,0.0,751.0
2023-01-24 20:00:00+00:00,0.0,1838.0,1110.0,,0.0,737.0
2023-01-24 21:00:00+00:00,0.0,1896.0,1103.0,,0.0,749.75
2023-01-24 22:00:00+00:00,0.0,1924.0,1056.0,,0.0,745.0
2023-01-24 23:00:00+00:00,0.0,1878.0,940.0,,0.0,704.5
2023-01-25 00:00:00+00:00,0.0,1946.0,739.0,,0.0,671.25
2023-01-25 01:00:00+00:00,0.0,1943.0,518.0,,0.0,615.25
2023-01-25 02:00:00+00:00,0.0,1995.0,506.0,,0.0,625.25
2023-01-25 03:00:00+00:00,0.0,1941.0,493.0,,0.0,608.5
2023-01-25 04:00:00+00:00,0.0,1964.0,427.0,,0.0,597.75
2023-01-25 05:00:00+00:00,0.0,1886.0,783.0,,0.0,667.25
2023-01-25 06:00:00+00:00,0.0,1783.0,1022.0,,0.0,701.25
2023-01-25 07:00:00+00:00,0.0,1912.0,1087.0,,0.0,749.75
2023-01-25 08:00:00+00:00,0.0,1909.0,1075.0,,0.0,746.0
2023-01-25 09:00:00+00:00,0.0,1887.0,1096.0,,0.0,745.75
2023-01-25 10:00:00+00:00,0.0,1856.0,1070.0,,0.0,731.5
2023-01-25 11:00:00+00:00,0.0,1788.0,1003.0,,0.0,697.75
2023-01-25 12:00:00+00:00,0.0,1915.0,843.0,,0.0,689.5
2023-01-25 13:00:00+00:00,0.0,1787.0,677.0,,0.0,616.0
2023-01-25 14:00:00+00:00,0.0,1804.0,520.0,,0.0,581.0
2023-01-25 15:00:00+00:00,0.0,1751.0,987.0,,0.0,684.5
2023-01-25 16:00:00+00:00,0.0,1718.0,1105.0,,0.0,705.75
2023-01-25 17:00:00+00:00,0.0,1840.0,1110.0,,0.0,737.5
2023-01-25 18:00:00+00:00,0.0,1935.0,1110.0,,0.0,761.25
2023-01-25 19:00:00+00:00,0.0,1823.0,1110.0,,0.0,733.25
2023-01-25 20:00:00+00:00,0.0,1976.0,1110.0,,0.0,771.5
2023-01-25 21:00:00+00:00,0.0,1841.0,1110.0,,0.0,737.75
2023-01-25 22:00:00+00:00,0.0,1927.0,1110.0,,0.0,759.25
2023-01-25 23:00:00+00:00,0.0,1929.0,1110.0,,0.0,759.75
2023-01-26 00:00:00+00:00,0.0,1920.0,1110.0,,12.0,760.5
2023-01-26 01:00:00+00:00,0.0,1941.0,1110.0,,0.0,762.75
2023-01-26 02:00:00+00:00,0.0,1872.0,1110.0,,0.0,745.5
2023-01-26 03:00:00+00:00,0.0,1878.0,1110.0,,0.0,747.0
2023-01-26 04:00:00+00:00,0.0,1981.0,1110.0,,52.0,785.75
2023-01-26 05:00:00+00:00,0.0,1777.0,1110.0,,467.0,838.5
2023-01-26 06:00:00+00:00,0.0,1776.0,1097.0,,696.0,892.25
2023-01-26 07:00:00+00:00,0.0,1586.0,936.0,,658.0,795.0
2023-01-26 08:00:00+00:00,0.0,1568.0,1096.0,,289.0,738.25
2023-01-26 09:00:00+00:00,0.0,1577.0,1107.0,,564.0,812.0
2023-01-26 10:00:00+00:00,0.0,1150.0,1110.0,,697.0,739.25
2023-01-26 11:00:00+00:00,0.0,995.0,1110.0,,698.0,700.75
2023-01-26 12:00:00+00:00,0.0,1258.0,1110.0,,695.0,765.75
2023-01-26 13:00:00+00:00,0.0,1363.0,1110.0,,610.0,770.75
2023-01-26 14:00:00+00:00,0.0,1244.0,1110.0,,24.0,594.5
2023-01-26 15:00:00+00:00,0.0,1356.0,1110.0,,194.0,665.0
2023-01-26 16:00:00+00:00,0.0,1643.0,1110.0,,162.0,728.75
2023-01-26 17:00:00+00:00,0.0,1416.0,1110.0,,139.0,666.25
2023-01-26 18:00:00+00:00,0.0,1302.0,1099.0,,22.0,605.75
2023-01-26 19:00:00+00:00,0.0,1609.0,933.0,,0.0,635.5
2023-01-26 20:00:00+00:00,0.0,1689.0,691.0,,0.0,595.0
2023-01-26 21:00:00+00:00,0.0,1519.0,850.0,,0.0,592.25
2023-01-26 22:00:00+00:00,0.0,1444.0,719.0,,0.0,540.75
2023-01-26 23:00:00+00:00,0.0,1658.0,670.0,,2.0,582.5
2023-01-27 00:00:00+00:00,0.0,1694.0,640.0,,142.0,619.0
2023-01-27 01:00:00+00:00,0.5,1567.0,796.0,,132.0,624.25
2023-01-27 02:00:00+00:00,0.75,1528.0,814.0,,475.0,705.0
2023-01-27 03:00:00+00:00,0.0,1343.0,972.0,,602.0,729.25
2023-01-27 04:00:00+00:00,0.0,1368.0,1036.0,,685.0,772.25
2023-01-27 05:00:00+00:00,0.0,1726.0,1105.0,,698.0,882.25
2023-01-27 06:00:00+00:00,0.5,851.0,1094.0,,698.0,661.25
2023-01-27 07:00:00+00:00,0.0,907.0,873.0,,692.0,618.0
2023-01-27 08:00:00+00:00,0.0,1244.0,781.0,,564.0,647.25
2023-01-27 09:00:00+00:00,0.0,1520.0,634.0,,667.0,705.25
2023-01-27 10:00:00+00:00,0.0,1756.0,810.0,,608.0,793.5
2023-01-27 11:00:00+00:00,0.0,1554.0,1089.0,,695.0,834.5
2023-01-27 12:00:00+00:00,0.0,1795.0,1110.0,,635.0,885.0
2023-01-27 13:00:00+00:00,0.0,1964.0,1110.0,,579.0,913.25
2023-01-27 14:00:00+00:00,0.0,1937.0,1110.0,,522.0,892.25
2023-01-27 15:00:00+00:00,0.0,1907.0,1110.0,,523.0,885.0
2023-01-27 16:00:00+00:00,0.0,1931.0,1110.0,,659.0,925.0
2023-01-27 17:00:00+00:00,0.0,1849.0,1110.0,,608.0,891.75
2023-01-27 18:00:00+00:00,0.0,1710.0,1110.0,,663.0,870.75
2023-01-27 19:00:00+00:00,0.0,1647.0,1110.0,,698.0,863.75
2023-01-27 20:00:00+00:00,0.0,1864.0,1110.0,,697.0,917.75
2023-01-27 21:00:00+00:00,0.0,1936.0,1110.0,,650.0,924.0
2023-01-27 22:00:00+00:00,0.0,1914.0,1110.0,,0.0,756.0
2023-01-27 23:00:00+00:00,0.0,1918.0,1110.0,,0.0,757.0
2023-01-28 00:00:00+00:00,0.0,1962.0,1110.0,,361.0,858.25
2023-01-28 01:00:00+00:00,0.0,1970.0,1110.0,,380.0,865.0
2023-01-28 02:00:00+00:00,0.0,1936.0,1110.0,,199.0,811.25
2023-01-28 03:00:00+00:00,0.0,1848.0,1110.0,,239.0,799.25
2023-01-28 04:00:00+00:00,0.0,1842.0,1110.0,,0.0,738.0
2023-01-28 05:00:00+00:00,0.0,1885.0,1110.0,,0.0,748.75
2023-01-28 06:00:00+00:00,0.0,1859.0,1110.0,,0.0,742.25
2023-01-28 07:00:00+00:00,0.0,1806.0,1110.0,,0.0,729.0
2023-01-28 08:00:00+00:00,0.0,1947.0,1110.0,,0.0,764.25
2023-01-28 09:00:00+00:00,0.0,1943.0,1110.0,,0.0,763.25
2023-01-28 10:00:00+00:00,0.0,1877.0,1104.0,,0.0,745.25
2023-01-28 11:00:00+00:00,0.0,1739.0,912.0,,0.0,662.75
2023-01-28 12:00:00+00:00,0.0,1687.0,589.0,,0.0,569.0
2023-01-28 13:00:00+00:00,0.0,1902.0,513.0,,0.0,603.75
2023-01-28 14:00:00+00:00,0.0,1882.0,551.0,,0.0,608.25
2023-01-28 15:00:00+00:00,0.0,1836.0,585.0,,0.0,605.25
2023-01-28 16:00:00+00:00,0.0,1763.0,825.0,,0.0,647.0
2023-01-28 17:00:00+00:00,0.0,1764.0,945.0,,0.0,677.25
2023-01-28 18:00:00+00:00,0.0,1716.0,701.0,,0.0,604.25
2023-01-28 19:00:00+00:00,0.0,1635.0,799.0,,0.0,608.5
2023-01-28 20:00:00+00:00,0.0,1778.0,677.0,,0.0,613.75
2023-01-28 21:00:00+00:00,0.0,1908.0,445.0,,0.0,588.25
2023-01-28 22:00:00+00:00,0.0,1795.0,390.0,,0.0,546.25
2023-01-28 23:00:00+00:00,0.0,1569.0,437.0,,0.0,501.5
2023-01-29 00:00:00+00:00,0.0,1453.0,304.0,,0.0,439.25
2023-01-29 01:00:00+00:00,0.0,1432.0,260.0,,0.0,423.0
2023-01-29 02:00:00+00:00,0.0,1472.0,9.0,,0.0,370.25
2023-01-29 03:00:00+00:00,0.0,1525.0,0.0,,0.0,381.25
2023-01-29 04:00:00+00:00,0.0,1508.0,42.0,,0.0,387.5
2023-01-29 05:00:00+00:00,0.0,1354.0,225.0,,0.0,394.75
2023-01-29 06:00:00+00:00,0.0,1250.0,320.0,,0.0,392.5
2023-01-29 07:00:00+00:00,73.75,1325.0,238.0,,0.0,464.5
2023-01-29 08:00:00+00:00,76.25,1339.0,110.0,,0.0,438.5
2023-01-29 09:00:00+00:00,21.5,1180.0,0.0,,0.0,316.5
2023-01-29 10:00:00+00:00,26.75,824.0,0.0,,0.0,232.75
2023-01-29 11:00:00+00:00,27.25,576.0,0.0,,0.0,171.25
2023-01-29 12:00:00+00:00,49.0,623.0,0.0,,0.0,204.75
2023-01-29 13:00:00+00:00,87.25,633.0,0.0,,0.0,245.5
2023-01-29 14:00:00+00:00,86.75,607.0,0.0,,0.0,238.5
2023-01-29 15:00:00+00:00,92.25,600.0,0.0,,0.0,242.25
2023-01-29 16:00:00+00:00,120.0,717.0,0.0,,0.0,299.25
2023-01-29 17:00:00+00:00,14.75,691.0,0.0,,0.0,187.5
2023-01-29 18:00:00+00:00,78.25,522.0,0.0,,0.0,208.75
2023-01-29 19:00:00+00:00,91.5,504.0,0.0,,0.0,217.5
2023-01-29 20:00:00+00:00,80.0,426.0,0.0,,0.0,186.5
2023-01-29 21:00:00+00:00,110.25,357.0,0.0,,0.0,199.5
2023-01-29 22:00:00+00:00,120.5,353.0,0.0,,0.0,208.75
2023-01-29 23:00:00+00:00,86.25,343.0,0.0,,0.0,172.0
2023-01-30 00:00:00+00:00,292.5,408.0,0.0,,0.0,394.5
2023-01-30 01:00:00+00:00,198.25,402.0,0.0,,0.0,298.75
2023-01-30 02:00:00+00:00,179.75,415.0,0.0,,0.0,283.5
2023-01-30 03:00:00+00:00,103.5,353.0,0.0,,0.0,191.75
2023-01-30 04:00:00+00:00,68.5,251.0,0.0,,0.0,131.25
2023-01-30 05:00:00+00:00,24.0,331.0,0.0,,0.0,106.75
2023-01-30 06:00:00+00:00,61.25,316.0,3.0,,0.0,141.0
2023-01-30 07:00:00+00:00,116.5,237.0,3.0,,0.0,176.5
2023-01-30 08:00:00+00:00,102.0,453.0,3.0,,0.0,216.0
2023-01-30 09:00:00+00:00,45.0,405.0,3.0,,0.0,147.0
2023-01-30 10:00:00+00:00,23.0,426.0,1.0,,0.0,129.75
2023-01-30 11:00:00+00:00,66.5,381.0,0.0,,0.0,161.75
2023-01-30 12:00:00+00:00,67.75,338.0,0.0,,0.0,152.25
2023-01-30 13:00:00+00:00,56.5,387.0,0.0,,0.0,153.25
