,FR,SI,CH,AT,GR,MT,ME,sum
2023-07-19 11:00:00+00:00,1728.0,407.0,3796.0,1.0,321.0,0.0,503.0,6756.0
2023-07-19 12:00:00+00:00,1840.0,304.0,3851.0,1.0,436.0,0.0,516.0,6948.0
2023-07-19 13:00:00+00:00,2065.0,185.0,3761.0,12.0,415.0,0.0,538.0,6976.0
2023-07-19 14:00:00+00:00,2465.0,29.0,4118.0,161.0,367.0,0.0,522.0,7662.0
2023-07-19 15:00:00+00:00,2528.0,8.0,3488.0,174.0,3.0,0.0,553.0,6754.0
2023-07-19 16:00:00+00:00,2552.0,2.0,3196.0,161.0,0.0,0.0,1.0,5912.0
2023-07-19 17:00:00+00:00,2424.0,0.0,3401.0,154.0,0.0,0.0,1.0,5980.0
2023-07-19 18:00:00+00:00,2188.0,0.0,2965.0,158.0,0.0,0.0,0.0,5311.0
2023-07-19 19:00:00+00:00,2044.0,0.0,2743.0,145.0,0.0,0.0,0.0,4932.0
2023-07-19 20:00:00+00:00,1816.0,0.0,2475.0,93.0,0.0,0.0,0.0,4384.0
2023-07-19 21:00:00+00:00,2192.0,0.0,3035.0,109.0,0.0,0.0,0.0,5336.0
2023-07-19 22:00:00+00:00,2203.0,207.0,3324.0,167.0,0.0,0.0,64.0,5965.0
2023-07-19 23:00:00+00:00,2238.0,298.0,2914.0,164.0,0.0,0.0,147.0,5761.0
2023-07-20 00:00:00+00:00,2174.0,529.0,2906.0,172.0,115.0,0.0,183.0,6079.0
2023-07-20 01:00:00+00:00,2354.0,577.0,2933.0,164.0,94.0,0.0,233.0,6355.0
2023-07-20 02:00:00+00:00,2171.0,468.0,2634.0,165.0,82.0,0.0,236.0,5756.0
2023-07-20 03:00:00+00:00,2062.0,514.0,3124.0,170.0,0.0,0.0,226.0,6096.0
2023-07-20 04:00:00+00:00,2042.0,160.0,2495.0,166.0,0.0,0.0,0.0,4863.0
2023-07-20 05:00:00+00:00,1836.0,2.0,2460.0,165.0,0.0,0.0,0.0,4463.0
2023-07-20 06:00:00+00:00,1738.0,40.0,3219.0,172.0,38.0,0.0,1.0,5208.0
2023-07-20 07:00:00+00:00,1425.0,268.0,3306.0,172.0,504.0,0.0,162.0,5837.0
2023-07-20 08:00:00+00:00,1311.0,519.0,3351.0,173.0,280.0,0.0,145.0,5779.0
2023-07-20 09:00:00+00:00,1336.0,589.0,3365.0,171.0,124.0,0.0,143.0,5728.0
2023-07-20 10:00:00+00:00,1371.0,577.0,3300.0,167.0,0.0,0.0,123.0,5538.0
2023-07-20 11:00:00+00:00,1358.0,582.0,3240.0,176.0,0.0,0.0,109.0,5465.0
2023-07-20 12:00:00+00:00,1263.0,598.0,3201.0,164.0,0.0,0.0,80.0,5306.0
2023-07-20 13:00:00+00:00,1546.0,567.0,3067.0,173.0,0.0,0.0,190.0,5543.0
2023-07-20 14:00:00+00:00,1830.0,532.0,2891.0,164.0,0.0,0.0,146.0,5563.0
2023-07-20 15:00:00+00:00,2111.0,285.0,2775.0,161.0,0.0,0.0,59.0,5391.0
2023-07-20 16:00:00+00:00,1916.0,5.0,3490.0,172.0,0.0,0.0,198.0,5781.0
2023-07-20 17:00:00+00:00,1578.0,0.0,3508.0,165.0,0.0,0.0,202.0,5453.0
2023-07-20 18:00:00+00:00,1666.0,0.0,3148.0,166.0,0.0,0.0,188.0,5168.0
2023-07-20 19:00:00+00:00,1665.0,0.0,2966.0,165.0,0.0,0.0,6.0,4802.0
2023-07-20 20:00:00+00:00,1358.0,0.0,2785.0,163.0,0.0,0.0,1.0,4307.0
2023-07-20 21:00:00+00:00,1407.0,0.0,2364.0,108.0,0.0,0.0,1.0,3880.0
2023-07-20 22:00:00+00:00,2110.0,72.0,3536.0,164.0,0.0,0.0,150.0,6032.0
2023-07-20 23:00:00+00:00,2239.0,133.0,3586.0,164.0,0.0,0.0,403.0,6525.0
2023-07-21 00:00:00+00:00,2030.0,180.0,3367.0,164.0,0.0,0.0,403.0,6144.0
2023-07-21 01:00:00+00:00,2013.0,187.0,3350.0,171.0,43.0,0.0,396.0,6160.0
2023-07-21 02:00:00+00:00,1965.0,341.0,3420.0,169.0,204.0,0.0,186.0,6285.0
2023-07-21 03:00:00+00:00,1830.0,407.0,3354.0,166.0,148.0,0.0,1.0,5906.0
2023-07-21 04:00:00+00:00,1657.0,252.0,3312.0,170.0,0.0,0.0,0.0,5391.0
2023-07-21 05:00:00+00:00,1474.0,259.0,2827.0,170.0,0.0,0.0,0.0,4730.0
2023-07-21 06:00:00+00:00,1777.0,235.0,3044.0,165.0,0.0,0.0,0.0,5221.0
2023-07-21 07:00:00+00:00,2024.0,288.0,3270.0,171.0,338.0,0.0,56.0,6147.0
2023-07-21 08:00:00+00:00,2213.0,254.0,3455.0,165.0,197.0,0.0,82.0,6366.0
2023-07-21 09:00:00+00:00,2288.0,293.0,3490.0,168.0,66.0,0.0,84.0,6389.0
2023-07-21 10:00:00+00:00,2060.0,364.0,3304.0,166.0,0.0,0.0,1.0,5895.0
2023-07-21 11:00:00+00:00,2066.0,420.0,3176.0,167.0,0.0,0.0,1.0,5830.0
2023-07-21 12:00:00+00:00,2039.0,117.0,2838.0,166.0,0.0,0.0,55.0,5215.0
2023-07-21 13:00:00+00:00,2163.0,7.0,2935.0,165.0,0.0,0.0,49.0,5319.0
2023-07-21 14:00:00+00:00,2306.0,2.0,3033.0,173.0,0.0,0.0,0.0,5514.0
2023-07-21 15:00:00+00:00,2158.0,23.0,2934.0,165.0,0.0,0.0,0.0,5280.0
2023-07-21 16:00:00+00:00,2142.0,26.0,2800.0,158.0,0.0,0.0,0.0,5126.0
2023-07-21 17:00:00+00:00,2363.0,1.0,2655.0,134.0,0.0,0.0,0.0,5153.0
2023-07-21 18:00:00+00:00,2005.0,3.0,2655.0,172.0,0.0,0.0,0.0,4835.0
2023-07-21 19:00:00+00:00,1898.0,6.0,2527.0,170.0,0.0,0.0,0.0,4601.0
2023-07-21 20:00:00+00:00,1955.0,30.0,2755.0,165.0,0.0,0.0,0.0,4905.0
2023-07-21 21:00:00+00:00,2012.0,334.0,2774.0,164.0,0.0,0.0,0.0,5284.0
2023-07-21 22:00:00+00:00,2357.0,716.0,3362.0,168.0,0.0,0.0,154.0,6757.0
2023-07-21 23:00:00+00:00,2217.0,794.0,3086.0,169.0,0.0,0.0,222.0,6488.0
2023-07-22 00:00:00+00:00,2166.0,980.0,2921.0,173.0,0.0,0.0,256.0,6496.0
2023-07-22 01:00:00+00:00,2214.0,1168.0,2848.0,175.0,0.0,0.0,283.0,6688.0
2023-07-22 02:00:00+00:00,2152.0,914.0,3083.0,163.0,0.0,0.0,446.0,6758.0
2023-07-22 03:00:00+00:00,2160.0,847.0,3120.0,168.0,82.0,0.0,444.0,6821.0
2023-07-22 04:00:00+00:00,2161.0,962.0,3374.0,170.0,438.0,0.0,224.0,7329.0
2023-07-22 05:00:00+00:00,2191.0,1005.0,3414.0,166.0,501.0,0.0,182.0,7459.0
2023-07-22 06:00:00+00:00,1963.0,1089.0,3281.0,180.0,509.0,0.0,142.0,7164.0
2023-07-22 07:00:00+00:00,1627.0,1106.0,3117.0,197.0,509.0,0.0,297.0,6853.0
2023-07-22 08:00:00+00:00,1568.0,971.0,3356.0,203.0,509.0,0.0,302.0,6909.0
2023-07-22 09:00:00+00:00,1079.0,878.0,3621.0,199.0,509.0,0.0,302.0,6588.0
2023-07-22 10:00:00+00:00,567.0,770.0,2722.0,198.0,509.0,0.0,287.0,5053.0
2023-07-22 11:00:00+00:00,888.0,779.0,3158.0,199.0,509.0,0.0,1.0,5534.0
2023-07-22 12:00:00+00:00,1118.0,676.0,3165.0,198.0,508.0,0.0,1.0,5666.0
2023-07-22 13:00:00+00:00,1474.0,763.0,3562.0,202.0,486.0,0.0,1.0,6488.0
2023-07-22 14:00:00+00:00,1515.0,461.0,3195.0,194.0,175.0,0.0,1.0,5541.0
2023-07-22 15:00:00+00:00,1901.0,406.0,3007.0,196.0,0.0,0.0,49.0,5559.0
2023-07-22 16:00:00+00:00,2248.0,278.0,3021.0,199.0,0.0,0.0,0.0,5746.0
2023-07-22 17:00:00+00:00,2179.0,231.0,2669.0,204.0,0.0,0.0,0.0,5283.0
2023-07-22 18:00:00+00:00,1917.0,145.0,2377.0,208.0,0.0,0.0,1.0,4648.0
2023-07-22 19:00:00+00:00,1830.0,74.0,1978.0,192.0,0.0,0.0,1.0,4075.0
2023-07-22 20:00:00+00:00,1747.0,467.0,2472.0,200.0,0.0,0.0,1.0,4887.0
2023-07-22 21:00:00+00:00,1605.0,483.0,2324.0,198.0,0.0,0.0,1.0,4611.0
2023-07-22 22:00:00+00:00,2057.0,776.0,3399.0,197.0,0.0,0.0,149.0,6578.0
2023-07-22 23:00:00+00:00,2107.0,869.0,3178.0,194.0,0.0,0.0,230.0,6578.0
2023-07-23 00:00:00+00:00,2036.0,867.0,3112.0,162.0,0.0,0.0,467.0,6644.0
2023-07-23 01:00:00+00:00,2145.0,654.0,2975.0,164.0,0.0,0.0,601.0,6539.0
2023-07-23 02:00:00+00:00,2137.0,654.0,3075.0,158.0,0.0,0.0,601.0,6625.0
2023-07-23 03:00:00+00:00,1964.0,706.0,3024.0,162.0,133.0,0.0,593.0,6582.0
2023-07-23 04:00:00+00:00,1729.0,644.0,2881.0,160.0,380.0,0.0,354.0,6148.0
2023-07-23 05:00:00+00:00,1324.0,455.0,1974.0,157.0,509.0,0.0,258.0,4677.0
2023-07-23 06:00:00+00:00,1135.0,460.0,2104.0,160.0,509.0,0.0,189.0,4557.0
2023-07-23 07:00:00+00:00,884.0,545.0,2271.0,162.0,509.0,0.0,230.0,4601.0
2023-07-23 08:00:00+00:00,529.0,578.0,2461.0,158.0,509.0,0.0,150.0,4385.0
2023-07-23 09:00:00+00:00,92.0,576.0,2193.0,159.0,506.0,0.0,330.0,3856.0
2023-07-23 10:00:00+00:00,0.0,901.0,2996.0,161.0,445.0,0.0,119.0,4622.0
2023-07-23 11:00:00+00:00,0.0,929.0,3167.0,163.0,337.0,0.0,121.0,4717.0
2023-07-23 12:00:00+00:00,212.0,901.0,2713.0,164.0,90.0,0.0,68.0,4148.0
2023-07-23 13:00:00+00:00,325.0,738.0,2604.0,157.0,61.0,0.0,69.0,3954.0
2023-07-23 14:00:00+00:00,524.0,667.0,2562.0,159.0,0.0,0.0,79.0,3991.0
2023-07-23 15:00:00+00:00,1318.0,791.0,3420.0,160.0,0.0,0.0,50.0,5739.0
2023-07-23 16:00:00+00:00,1621.0,1014.0,3557.0,157.0,0.0,0.0,0.0,6349.0
2023-07-23 17:00:00+00:00,1779.0,654.0,3076.0,158.0,0.0,0.0,0.0,5667.0
2023-07-23 18:00:00+00:00,1664.0,543.0,2830.0,159.0,0.0,0.0,0.0,5196.0
2023-07-23 19:00:00+00:00,1468.0,479.0,3136.0,163.0,0.0,0.0,0.0,5246.0
2023-07-23 20:00:00+00:00,1455.0,444.0,3600.0,163.0,0.0,0.0,0.0,5662.0
2023-07-23 21:00:00+00:00,1487.0,565.0,3171.0,160.0,0.0,0.0,0.0,5383.0
2023-07-23 22:00:00+00:00,1857.0,744.0,3301.0,160.0,193.0,0.0,335.0,6590.0
2023-07-23 23:00:00+00:00,1919.0,767.0,3190.0,151.0,222.0,0.0,369.0,6618.0
2023-07-24 00:00:00+00:00,2060.0,847.0,2801.0,156.0,135.0,0.0,324.0,6323.0
2023-07-24 01:00:00+00:00,2261.0,984.0,3288.0,156.0,62.0,0.0,360.0,7111.0
2023-07-24 02:00:00+00:00,2369.0,936.0,3475.0,156.0,251.0,0.0,348.0,7535.0
2023-07-24 03:00:00+00:00,2185.0,816.0,3632.0,156.0,339.0,0.0,331.0,7459.0
2023-07-24 04:00:00+00:00,2322.0,566.0,3764.0,155.0,0.0,0.0,219.0,7026.0
2023-07-24 05:00:00+00:00,1654.0,219.0,2142.0,157.0,0.0,0.0,70.0,4242.0
2023-07-24 06:00:00+00:00,1813.0,567.0,2581.0,158.0,0.0,0.0,105.0,5224.0
2023-07-24 07:00:00+00:00,1888.0,726.0,2826.0,162.0,240.0,0.0,140.0,5982.0
2023-07-24 08:00:00+00:00,1894.0,654.0,2795.0,158.0,509.0,0.0,134.0,6144.0
2023-07-24 09:00:00+00:00,1924.0,660.0,2880.0,165.0,509.0,0.0,249.0,6387.0
2023-07-24 10:00:00+00:00,1868.0,579.0,2679.0,156.0,509.0,0.0,5.0,5796.0
2023-07-24 11:00:00+00:00,2035.0,597.0,2397.0,163.0,509.0,0.0,118.0,5819.0
2023-07-24 12:00:00+00:00,1974.0,644.0,2421.0,157.0,509.0,0.0,194.0,5899.0
2023-07-24 13:00:00+00:00,2277.0,844.0,3079.0,158.0,53.0,0.0,161.0,6572.0
2023-07-24 14:00:00+00:00,2290.0,610.0,3010.0,159.0,0.0,0.0,395.0,6464.0
2023-07-24 15:00:00+00:00,2088.0,167.0,2733.0,159.0,0.0,0.0,452.0,5599.0
2023-07-24 16:00:00+00:00,2010.0,32.0,2439.0,160.0,0.0,0.0,0.0,4641.0
2023-07-24 17:00:00+00:00,1798.0,1.0,2356.0,154.0,0.0,0.0,441.0,4750.0
2023-07-24 18:00:00+00:00,1484.0,0.0,2521.0,155.0,0.0,0.0,501.0,4661.0
2023-07-24 19:00:00+00:00,1401.0,3.0,2376.0,156.0,0.0,0.0,501.0,4437.0
2023-07-24 20:00:00+00:00,1047.0,63.0,1745.0,156.0,0.0,0.0,501.0,3512.0
2023-07-24 21:00:00+00:00,1337.0,431.0,2007.0,157.0,0.0,0.0,492.0,4424.0
2023-07-24 22:00:00+00:00,0.0,592.0,2112.0,161.0,0.0,0.0,424.0,3289.0
2023-07-24 23:00:00+00:00,0.0,801.0,1778.0,165.0,0.0,0.0,260.0,3004.0
2023-07-25 00:00:00+00:00,1691.0,810.0,1918.0,157.0,0.0,0.0,304.0,4880.0
2023-07-25 01:00:00+00:00,1793.0,869.0,2183.0,163.0,0.0,0.0,330.0,5338.0
2023-07-25 02:00:00+00:00,1765.0,855.0,2340.0,162.0,0.0,0.0,345.0,5467.0
2023-07-25 03:00:00+00:00,1656.0,690.0,2231.0,158.0,0.0,0.0,348.0,5083.0
2023-07-25 04:00:00+00:00,1322.0,708.0,1704.0,152.0,0.0,0.0,105.0,3991.0
2023-07-25 05:00:00+00:00,1282.0,803.0,1651.0,160.0,0.0,0.0,0.0,3896.0
2023-07-25 06:00:00+00:00,1514.0,785.0,2057.0,159.0,0.0,0.0,0.0,4515.0
2023-07-25 07:00:00+00:00,1773.0,616.0,2894.0,157.0,443.0,0.0,49.0,5932.0
2023-07-25 08:00:00+00:00,1708.0,299.0,2803.0,154.0,477.0,0.0,52.0,5493.0
2023-07-25 09:00:00+00:00,1714.0,159.0,2578.0,152.0,212.0,0.0,52.0,4867.0
2023-07-25 10:00:00+00:00,1996.0,4.0,2927.0,158.0,0.0,0.0,52.0,5137.0
2023-07-25 11:00:00+00:00,2318.0,131.0,3178.0,160.0,0.0,0.0,52.0,5839.0
2023-07-25 12:00:00+00:00,2346.0,373.0,3183.0,160.0,0.0,0.0,1.0,6063.0
2023-07-25 13:00:00+00:00,2349.0,550.0,2671.0,160.0,0.0,0.0,1.0,5731.0
2023-07-25 14:00:00+00:00,2405.0,375.0,2507.0,158.0,0.0,0.0,111.0,5556.0
2023-07-25 15:00:00+00:00,2456.0,184.0,2572.0,160.0,0.0,0.0,252.0,5624.0
2023-07-25 16:00:00+00:00,2129.0,1.0,2146.0,154.0,0.0,0.0,252.0,4682.0
2023-07-25 17:00:00+00:00,1829.0,0.0,2196.0,157.0,0.0,0.0,251.0,4433.0
2023-07-25 18:00:00+00:00,1680.0,0.0,1797.0,158.0,0.0,0.0,249.0,3884.0
2023-07-25 19:00:00+00:00,1324.0,0.0,1055.0,155.0,0.0,0.0,249.0,2783.0
2023-07-25 20:00:00+00:00,864.0,86.0,205.0,159.0,0.0,0.0,108.0,1422.0
2023-07-25 21:00:00+00:00,1035.0,709.0,1359.0,149.0,0.0,0.0,0.0,3252.0
2023-07-25 22:00:00+00:00,1374.0,1013.0,2148.0,161.0,0.0,0.0,156.0,4852.0
2023-07-25 23:00:00+00:00,1523.0,1085.0,2948.0,159.0,0.0,0.0,327.0,6042.0
2023-07-26 00:00:00+00:00,365.0,1006.0,3050.0,153.0,0.0,0.0,384.0,4958.0
2023-07-26 01:00:00+00:00,0.0,984.0,2565.0,157.0,66.0,0.0,418.0,4190.0
2023-07-26 02:00:00+00:00,0.0,1026.0,2488.0,154.0,0.0,0.0,407.0,4075.0
2023-07-26 03:00:00+00:00,0.0,814.0,2545.0,160.0,0.0,0.0,369.0,3888.0
2023-07-26 04:00:00+00:00,122.0,789.0,2049.0,155.0,0.0,0.0,158.0,3273.0
2023-07-26 05:00:00+00:00,0.0,592.0,1364.0,157.0,0.0,0.0,80.0,2193.0
2023-07-26 06:00:00+00:00,0.0,528.0,1183.0,153.0,0.0,0.0,52.0,1916.0
2023-07-26 07:00:00+00:00,0.0,752.0,2051.0,163.0,0.0,0.0,2.0,2968.0
2023-07-26 08:00:00+00:00,1231.0,822.0,2075.0,52.0,0.0,0.0,1.0,4181.0
2023-07-26 09:00:00+00:00,1565.0,865.0,2792.0,1.0,0.0,0.0,65.0,5288.0
2023-07-26 10:00:00+00:00,1146.0,766.0,2584.0,0.0,0.0,0.0,104.0,4600.0
2023-07-26 11:00:00+00:00,1135.0,847.0,2433.0,0.0,0.0,0.0,93.0,4508.0
2023-07-26 12:00:00+00:00,1132.0,1001.0,2820.0,0.0,0.0,0.0,93.0,5046.0
2023-07-26 13:00:00+00:00,1160.0,848.0,2868.0,128.0,0.0,0.0,102.0,5106.0
2023-07-26 14:00:00+00:00,1378.0,798.0,3193.0,174.0,0.0,0.0,141.0,5684.0
2023-07-26 15:00:00+00:00,1789.0,529.0,3028.0,167.0,0.0,0.0,2.0,5515.0
2023-07-26 16:00:00+00:00,1489.0,385.0,2108.0,171.0,0.0,0.0,0.0,4153.0
2023-07-26 17:00:00+00:00,1590.0,252.0,2387.0,167.0,0.0,0.0,0.0,4396.0
2023-07-26 18:00:00+00:00,1498.0,227.0,1989.0,171.0,0.0,0.0,0.0,3885.0
2023-07-26 19:00:00+00:00,1427.0,330.0,2189.0,176.0,0.0,0.0,0.0,4122.0
2023-07-26 20:00:00+00:00,1160.0,421.0,1831.0,168.0,0.0,0.0,0.0,3580.0
2023-07-26 21:00:00+00:00,1159.0,665.0,1355.0,165.0,85.0,0.0,0.0,3429.0
2023-07-26 22:00:00+00:00,1518.0,744.0,2376.0,174.0,400.0,0.0,185.0,5397.0
2023-07-26 23:00:00+00:00,1480.0,913.0,2083.0,160.0,0.0,0.0,281.0,4917.0
2023-07-27 00:00:00+00:00,1570.0,828.0,2344.0,166.0,197.0,0.0,404.0,5509.0
2023-07-27 01:00:00+00:00,1695.0,646.0,2366.0,163.0,171.0,0.0,486.0,5527.0
2023-07-27 02:00:00+00:00,1662.0,594.0,2485.0,169.0,315.0,0.0,509.0,5734.0
2023-07-27 03:00:00+00:00,1623.0,458.0,2675.0,169.0,444.0,0.0,522.0,5891.0
2023-07-27 04:00:00+00:00,1749.0,362.0,2780.0,168.0,509.0,0.0,384.0,5952.0
2023-07-27 05:00:00+00:00,1749.0,454.0,3077.0,182.0,509.0,0.0,248.0,6219.0
2023-07-27 06:00:00+00:00,1588.0,709.0,3078.0,160.0,509.0,0.0,263.0,6307.0
2023-07-27 07:00:00+00:00,1539.0,849.0,2757.0,165.0,509.0,0.0,198.0,6017.0
2023-07-27 08:00:00+00:00,1556.0,863.0,2853.0,165.0,509.0,0.0,228.0,6174.0
2023-07-27 09:00:00+00:00,1762.0,784.0,2667.0,162.0,509.0,0.0,215.0,6099.0
2023-07-27 10:00:00+00:00,1927.0,503.0,2766.0,173.0,509.0,0.0,215.0,6093.0
2023-07-27 11:00:00+00:00,2267.0,666.0,2937.0,178.0,509.0,0.0,198.0,6755.0
2023-07-27 12:00:00+00:00,2150.0,881.0,3018.0,168.0,509.0,0.0,193.0,6919.0
2023-07-27 13:00:00+00:00,2150.0,763.0,2509.0,163.0,509.0,0.0,206.0,6300.0
2023-07-27 14:00:00+00:00,2074.0,746.0,2577.0,166.0,503.0,0.0,199.0,6265.0
2023-07-27 15:00:00+00:00,2073.0,702.0,2579.0,174.0,210.0,0.0,150.0,5888.0
2023-07-27 16:00:00+00:00,1600.0,486.0,2252.0,170.0,0.0,0.0,155.0,4663.0
2023-07-27 17:00:00+00:00,1368.0,454.0,2446.0,164.0,0.0,0.0,161.0,4593.0
2023-07-27 18:00:00+00:00,1013.0,341.0,3049.0,165.0,0.0,0.0,435.0,5003.0
2023-07-27 19:00:00+00:00,609.0,502.0,2760.0,166.0,0.0,0.0,501.0,4538.0
2023-07-27 20:00:00+00:00,386.0,627.0,2572.0,166.0,0.0,0.0,501.0,4252.0
2023-07-27 21:00:00+00:00,633.0,940.0,2760.0,164.0,0.0,0.0,493.0,4990.0
2023-07-27 22:00:00+00:00,1450.0,992.0,3311.0,161.0,262.0,0.0,259.0,6435.0
2023-07-27 23:00:00+00:00,1517.0,1066.0,3137.0,171.0,53.0,0.0,344.0,6288.0
2023-07-28 00:00:00+00:00,1475.0,1083.0,3278.0,163.0,0.0,0.0,363.0,6362.0
2023-07-28 01:00:00+00:00,1678.0,985.0,3223.0,158.0,222.0,0.0,384.0,6650.0
2023-07-28 02:00:00+00:00,1496.0,885.0,3041.0,164.0,508.0,0.0,383.0,6477.0
2023-07-28 03:00:00+00:00,1711.0,695.0,3453.0,177.0,509.0,0.0,350.0,6895.0
2023-07-28 04:00:00+00:00,1973.0,426.0,3444.0,176.0,508.0,0.0,332.0,6859.0
2023-07-28 05:00:00+00:00,1795.0,616.0,3486.0,165.0,482.0,0.0,363.0,6907.0
2023-07-28 06:00:00+00:00,1971.0,685.0,3190.0,162.0,509.0,0.0,316.0,6833.0
2023-07-28 07:00:00+00:00,1554.0,836.0,2891.0,164.0,509.0,0.0,247.0,6201.0
2023-07-28 08:00:00+00:00,1761.0,973.0,3767.0,161.0,509.0,0.0,236.0,7407.0
2023-07-28 09:00:00+00:00,1684.0,800.0,3604.0,164.0,509.0,0.0,547.0,7308.0
2023-07-28 10:00:00+00:00,1494.0,841.0,3507.0,164.0,509.0,0.0,592.0,7107.0
2023-07-28 11:00:00+00:00,1682.0,1011.0,3388.0,175.0,509.0,0.0,263.0,7028.0
2023-07-28 12:00:00+00:00,1854.0,789.0,3124.0,173.0,509.0,0.0,269.0,6718.0
2023-07-28 13:00:00+00:00,1979.0,765.0,3175.0,173.0,509.0,0.0,216.0,6817.0
2023-07-28 14:00:00+00:00,2142.0,744.0,3201.0,169.0,509.0,0.0,211.0,6976.0
2023-07-28 15:00:00+00:00,2248.0,591.0,2873.0,170.0,285.0,0.0,251.0,6418.0
2023-07-28 16:00:00+00:00,1974.0,237.0,1984.0,177.0,0.0,0.0,98.0,4470.0
2023-07-28 17:00:00+00:00,1797.0,386.0,2189.0,171.0,0.0,0.0,0.0,4543.0
2023-07-28 18:00:00+00:00,1003.0,499.0,2740.0,177.0,0.0,0.0,0.0,4419.0
2023-07-28 19:00:00+00:00,497.0,576.0,2861.0,163.0,0.0,0.0,0.0,4097.0
2023-07-28 20:00:00+00:00,0.0,436.0,1710.0,169.0,0.0,0.0,241.0,2556.0
2023-07-28 21:00:00+00:00,422.0,453.0,2321.0,168.0,373.0,0.0,165.0,3902.0
2023-07-28 22:00:00+00:00,693.0,520.0,2769.0,166.0,85.0,0.0,495.0,4728.0
2023-07-28 23:00:00+00:00,1433.0,659.0,3556.0,162.0,0.0,0.0,457.0,6267.0
2023-07-29 00:00:00+00:00,1571.0,823.0,3391.0,169.0,0.0,0.0,426.0,6380.0
2023-07-29 01:00:00+00:00,1594.0,687.0,2215.0,162.0,173.0,0.0,479.0,5310.0
2023-07-29 02:00:00+00:00,1561.0,617.0,2406.0,168.0,434.0,0.0,512.0,5698.0
2023-07-29 03:00:00+00:00,1441.0,699.0,2429.0,165.0,507.0,0.0,523.0,5764.0
2023-07-29 04:00:00+00:00,1405.0,770.0,2324.0,164.0,506.0,0.0,526.0,5695.0
2023-07-29 05:00:00+00:00,1329.0,989.0,2595.0,172.0,506.0,0.0,386.0,5977.0
2023-07-29 06:00:00+00:00,1362.0,1069.0,2432.0,171.0,506.0,0.0,364.0,5904.0
2023-07-29 07:00:00+00:00,1278.0,943.0,2382.0,157.0,507.0,0.0,540.0,5807.0
2023-07-29 08:00:00+00:00,1086.0,952.0,2518.0,161.0,507.0,0.0,602.0,5826.0
2023-07-29 09:00:00+00:00,1033.0,888.0,2749.0,155.0,451.0,0.0,593.0,5869.0
2023-07-29 10:00:00+00:00,735.0,1045.0,2755.0,165.0,384.0,0.0,298.0,5382.0
2023-07-29 11:00:00+00:00,506.0,926.0,2800.0,168.0,281.0,0.0,358.0,5039.0
2023-07-29 12:00:00+00:00,788.0,767.0,3644.0,163.0,115.0,0.0,375.0,5852.0
2023-07-29 13:00:00+00:00,1122.0,680.0,3675.0,157.0,0.0,0.0,281.0,5915.0
2023-07-29 14:00:00+00:00,1395.0,589.0,3405.0,162.0,86.0,0.0,315.0,5952.0
2023-07-29 15:00:00+00:00,1438.0,590.0,3039.0,164.0,437.0,0.0,191.0,5859.0
2023-07-29 16:00:00+00:00,2176.0,429.0,2897.0,162.0,13.0,0.0,82.0,5759.0
2023-07-29 17:00:00+00:00,1918.0,350.0,2467.0,158.0,459.0,0.0,123.0,5475.0
2023-07-29 18:00:00+00:00,1476.0,437.0,2544.0,159.0,287.0,0.0,56.0,4959.0
2023-07-29 19:00:00+00:00,1262.0,509.0,2927.0,160.0,367.0,0.0,112.0,5337.0
2023-07-29 20:00:00+00:00,1159.0,554.0,2685.0,159.0,450.0,0.0,236.0,5243.0
2023-07-29 21:00:00+00:00,1541.0,762.0,3063.0,160.0,16.0,0.0,243.0,5785.0
2023-07-29 22:00:00+00:00,1863.0,842.0,3123.0,157.0,0.0,0.0,321.0,6306.0
2023-07-29 23:00:00+00:00,1903.0,988.0,2903.0,159.0,0.0,0.0,431.0,6384.0
2023-07-30 00:00:00+00:00,1957.0,916.0,2786.0,158.0,0.0,0.0,527.0,6344.0
2023-07-30 01:00:00+00:00,2089.0,846.0,3008.0,160.0,0.0,0.0,531.0,6634.0
2023-07-30 02:00:00+00:00,2011.0,867.0,2932.0,157.0,0.0,0.0,534.0,6501.0
2023-07-30 03:00:00+00:00,1722.0,1070.0,3150.0,151.0,89.0,0.0,539.0,6721.0
2023-07-30 04:00:00+00:00,1639.0,1111.0,3255.0,160.0,175.0,0.0,546.0,6886.0
2023-07-30 05:00:00+00:00,1264.0,1027.0,2949.0,152.0,178.0,0.0,497.0,6067.0
2023-07-30 06:00:00+00:00,1037.0,731.0,2709.0,161.0,282.0,0.0,338.0,5258.0
2023-07-30 07:00:00+00:00,1129.0,468.0,2917.0,160.0,378.0,0.0,240.0,5292.0
2023-07-30 08:00:00+00:00,1172.0,197.0,3096.0,163.0,305.0,0.0,220.0,5153.0
2023-07-30 09:00:00+00:00,793.0,391.0,3470.0,162.0,222.0,0.0,284.0,5322.0
2023-07-30 10:00:00+00:00,835.0,392.0,3268.0,163.0,171.0,0.0,314.0,5143.0
2023-07-30 11:00:00+00:00,796.0,230.0,2700.0,163.0,85.0,0.0,317.0,4291.0
2023-07-30 12:00:00+00:00,353.0,585.0,2976.0,159.0,0.0,0.0,298.0,4371.0
2023-07-30 13:00:00+00:00,360.0,712.0,3392.0,158.0,0.0,0.0,218.0,4840.0
2023-07-30 14:00:00+00:00,386.0,720.0,3656.0,158.0,0.0,0.0,235.0,5155.0
2023-07-30 15:00:00+00:00,838.0,623.0,3161.0,161.0,0.0,0.0,108.0,4891.0
